name,slug,dba,dba_slug,type,url,is_bad_url,street_address,city,state,zip_code,country,lat,lng,phone,email,license_state,license_usda,delivery,sells_seeds,other_license
,,DAVE'S PLACE,daves-place,dispensary,,,10 MAPLE GROVE RD,SUNNYSIDE,WA,989440000,US,46.32795202,-120.0411373,5098300275,,415202,,FALSE,FALSE,
,,DD FARMS LLC,dd-farms-llc,cultivator|dispensary,,,6397 Galbreth Road,Pueblo,CO,81005,US,38.17082408,-104.7779002,,,403R-01021,,FALSE,FALSE,
,,"DD Manufacturing, LLC",dd-manufacturing-llc,other,,,,,CA,,US,,,(310) 738-6100,Brett@auxinventures.Com,DCC-10004881,,FALSE,FALSE,
,,"DDM SALES, INC.",ddm-sales-inc,dispensary,,,1 Lloyd Street,Blackstone,MA,1504,US,42.01932,-71.499521,508-259-2140,vishnupatel73@gmail.com,MR281981,,FALSE,FALSE,
,,DDMM Dispensary LLC,ddmm-dispensary-llc,dispensary,,,309 S. Main St,Elmira,NY,14904,US,42.08193,-76.80426,,,OCM-RETL-24-000255,,FALSE,FALSE,
,,DEAD FLOWERS MEDS LLC|DEAD FLOWERS LLC,dead-flowers-meds-llc,dispensary,,,855 Highway 105,Palmer Lake,CO,80133,US,39.09962184,-104.8783782,,,402-00444|402R-00990,,FALSE,FALSE,
,,Dealz Cannabis Collective,dealz-cannabis-collective,dispensary,,,1285 US HIGHWAY 2 S,CRYSTAL FALLS,MI,49920,US,46.05826166,-88.33918908,,,AU-R-001418,,FALSE,FALSE,
,,"DEC Medical Group, Inc.",dec-medical-group-inc,dispensary,,,11101 Ventura Blvd W,Studio City,CA,91604,US,34.141563,-118.372123,(818) 918-0410,Zaziz@raufazizconstruction.Com,C10-0000910-LIC,,FALSE,FALSE,
,,Decibel Enterprise INC.,decibel-enterprise-inc,other,,,,,CA,,US,,,(714) 322-7333,Derek@decibelgardens.Com,C12-0000355-LIC,,FALSE,FALSE,
,,"DECOI, INC",decoi-inc,other,,,,,CA,,US,,,(206) 566-9833,Homebuilderdennis@gmail.Com,C11-0001844-LIC,,FALSE,FALSE,
,,DED OPS NV LLC,ded-ops-nv-llc,dispensary,,,,,NV,,US,,,,,2.30E+19,,FALSE,FALSE,
,,DEEP ROOTS ARIA ACQCO INC,deep-roots-aria-acqco-inc,dispensary,,,,,NV,,US,,,,,1.39E+19,,FALSE,FALSE,
,,DEEP ROOTS ARIA ACQCO INC,deep-roots-aria-acqco-inc,dispensary,,,,,NV,,US,,,,,4.16E+19,,FALSE,FALSE,
,,DEEP ROOTS ARIA ACQCO INC,deep-roots-aria-acqco-inc,dispensary,,,,,NV,,US,,,,,4.34E+19,,FALSE,FALSE,
,,DEEP ROOTS ARIA ACQCO INC,deep-roots-aria-acqco-inc,dispensary,,,,,NV,,US,,,,,5.13E+19,,FALSE,FALSE,
,,DEEP ROOTS ARIA ACQCO INC,deep-roots-aria-acqco-inc,dispensary,,,,,NV,,US,,,,,5.93E+19,,FALSE,FALSE,
,,DEEP ROOTS HARVEST INC.,deep-roots-harvest-inc,dispensary,,,,,NV,,US,,,,,6.09E+18,,FALSE,FALSE,
,,DEEP ROOTS HARVEST INC.,deep-roots-harvest-inc,dispensary,,,,,NV,,US,,,,,2.53E+19,,FALSE,FALSE,
,,DEEP ROOTS HARVEST INC.,deep-roots-harvest-inc,dispensary,,,,,NV,,US,,,,,2.88E+19,,FALSE,FALSE,
,,DEEP ROOTS HARVEST INC.,deep-roots-harvest-inc,dispensary,,,,,NV,,US,,,,,3.31E+19,,FALSE,FALSE,
,,DEEP ROOTS HARVEST INC.,deep-roots-harvest-inc,dispensary,,,,,NV,,US,,,,,4.46E+19,,FALSE,FALSE,
,,DEEP ROOTS HARVEST INC.,deep-roots-harvest-inc,dispensary,,,,,NV,,US,,,,,8.95E+19,,FALSE,FALSE,
,,DELC LLC,delc-llc,other,,,,,CA,,US,,,(530) 798-9708,Greendawgcollective@gmail.Com,C11-0002063-LIC,,FALSE,FALSE,
,,"Della Terra, LLC",della-terra-llc,other,www.dellaterra-farmlife.com/,,,,NY,,US,43.78469,-75.44879,,,OCM-MICR-24-000111,,FALSE,FALSE,
,,DELTA 420 LLC,delta-420-llc,dispensary,,,199 Main Street,Blackstone,MA,1504,US,42.017265,-71.542456,617-838-3000,kalra33@gmail.com,MR281779,,FALSE,FALSE,
,,DELTA DISPENSARY INC,delta-dispensary-inc,dispensary,,,"2101 10th St W, Suite J",Antioch,CA,94509,US,38.01198,-121.83343,(925) 382-8373,Dustin@therichardscompany.Net,C10-0000649-LIC,,FALSE,FALSE,
,,DELTA LABS INC.,delta-labs-inc,other,,,,,CA,,US,,,(925) 382-8373,Dustin@therichardscompany.Net,DCC-10004779,,FALSE,FALSE,
,,DELTA-9 LLC,delta-9-llc,cultivator|dispensary,,,819 Mayor Patricia Reigel Boulevard,Moffat,CO,81143,US,38.0078691,-105.9173205,,,403R-01290,,FALSE,FALSE,
,,"DeMarino's, LLC",demarinos-llc,dispensary,demarinos.com,,110 Jersey Ave,Port Jervis,NY,12771,US,41.36973,-74.68863,,,OCM-CAURD-25-000307,,FALSE,FALSE,
,,DENCO LLC,denco-llc,dispensary,,,3480 Park Avenue West  Unit B,Denver,CO,80216,US,39.7654386,-104.9947799,,,402-00857,,FALSE,FALSE,
,,DENCO LLC,denco-llc,dispensary,,,922 East Kimble Drive,Pueblo West,CO,81007,US,38.32356896,-104.7039941,,,402-00938|402R-00063,,FALSE,FALSE,
,,DENCO LLC,denco-llc,dispensary,,,"3480 Park Avenue West, Unit B,",Denver,CO,80216,US,39.7654386,-104.9947799,,,402R-00060,,FALSE,FALSE,
,,DENCO LLC,denco-llc,cultivator|dispensary,,,5155 East 46th Avenue,Denver,CO,80216,US,39.78018587,-104.9282865,,,403-00281|403R-00076|402-00870|402R-00345,,FALSE,FALSE,
,,DENCO LLC,denco-llc,cultivator|dispensary,,,4300 East 51st Avenue,Denver,CO,80216,US,39.78884452,-104.9373893,,,403-01355|403R-00077,,FALSE,FALSE,
,,DENVER PACKAGING COMPANY,denver-packaging-company,other|dispensary,,,5100 North Cook Street,Denver,CO,80216,US,39.78923876,-104.9474829,,,404-00362|404R-00175,,FALSE,FALSE,
,,DENVER PACKAGING COMPANY,denver-packaging-company,other|dispensary,,,4809 North Colorado Boulevard,Denver,CO,80216,US,39.78392737,-104.9406346,,,404-00615|404R-00338,,FALSE,FALSE,
,,Depot Provisionary Center LLC,depot-provisionary-center-llc,dispensary,,,107 Covert ST,Leslie,MI,49251,US,42.45129976,-84.42937316,,,AU-R-000920,,FALSE,FALSE,
,,DESERT AIRE WELLNESS LLC,desert-aire-wellness-llc,dispensary,,,,,NV,,US,,,,,2.57E+19,,FALSE,FALSE,
,,"Desert Cultivation OpCo JV, LLC",desert-cultivation-opco-jv-llc,other,,,,,CA,,US,,,(714) 888-7666,Duongnicholas71@gmail.Com,C11-0002044-LIC,,FALSE,FALSE,
,,"Desert Flower Farms, LLC",desert-flower-farms-llc,other,,,,,CA,,US,,,(760) 760-5300,Jeff@greypointeconsulting.Com,C12-0000565-LIC,,FALSE,FALSE,
,,DESERT GREEN GARDENS GROUP LLC,desert-green-gardens-group-llc,other,,,,,CA,,US,,,(951) 236-6958,Bigdhs@jacksonrivero.Com,C11-0000291-LIC,,FALSE,FALSE,
,,Desert Grow,desert-grow,other,,,,,CA,,US,,,(817) 426-4469,Napaving@msn.Com,DCC-10003627,,FALSE,FALSE,
,,DESTINATION HIGHWAY 420,destination-highway-420,dispensary,,,1225 HOLLIS ST,BREMERTON,WA,98310,US,47.60254343,-122.6284247,3606278754,,414503,,FALSE,FALSE,
,,Devils Den Cannabis Company,devils-den-cannabis-company,dispensary,,,,Bradford,VT,,US,43.9935089,-72.1282226,,,RTLR0058,,FALSE,FALSE,
,,Devil's Lettuce LLC,devils-lettuce-llc,dispensary,,,650 Orchard Park Rd,West Seneca,NY,14224,US,42.83076,-78.77675,,,OCM-CAURD-24-000090,,FALSE,FALSE,
,,Devine Desert Healing Inc,devine-desert-healing-inc,other,,,17201 N 19th Ave,Phoenix,AZ,85023,US,33.64189561,-112.0996516,602-388-4400,,00000026ESRZ88769978,,FALSE,FALSE,
,,DHR ENTERPRISE LLC,dhr-enterprise-llc,cultivator|dispensary,,,320 Mary Jane Lane,Moffat,CO,81143,US,38.015095,-105.91969,,,403R-01474,,FALSE,FALSE,
,,DIAMOND DISPENSARY LLC,diamond-dispensary-llc,dispensary,,,455 Graham Ave,Brooklyn,NY,11222,US,40.71906,-73.94537,,,OCM-CAURD-25-000315,,FALSE,FALSE,
,,DIAMOND GREEN,diamond-green,dispensary,,,4002 S 12TH ST,TACOMA,WA,984051509,US,47.25000087,-122.4904218,2532225697,,413374,,FALSE,FALSE,
,,"DIEM LYNN, LLC",diem-lynn-llc,dispensary,,,211-217 Lewis Street,Lynn,MA,1902,US,42.466041,-70.929835,617-523-0600,jcapano@publicpolicylaw.com,MR283369,,FALSE,FALSE,
,,"DISCERN'D CANNABIS PURVEYORS, INC.",discernd-cannabis-purveyors-inc,dispensary,,,130 Worcester Street,Grafton,MA,1519,US,42.22426,-71.70479,774-922-7089,allan@discerndcannabis.com,MR283997,,FALSE,FALSE,
,,DISCO HERBATORY LLC,disco-herbatory-llc,dispensary,,,692 Grand St,Brooklyn,NY,11211,US,40.71152,-73.94488,,,OCM-CAURD-24-000158,,FALSE,FALSE,
,,DISCOVERY BAY CANNABIS,discovery-bay-cannabis,dispensary,,,282023 HWY 101,PORT TOWNSEND,WA,983689331,US,47.99708566,-122.8844,2066607221,,423036,,FALSE,FALSE,
,,DISCRETE GREENS LLC,discrete-greens-llc,dispensary,,,12170 Claude Court,Northglenn,CO,80241,US,39.91725857,-104.95942,,,402R-00936,,FALSE,FALSE,
,,Dispo,dispo,dispensary,,,3843 N Euclid AVE,Bay City,MI,48706,US,43.62810392,-83.91403468,,,AU-R-000153,,FALSE,FALSE,
,,DISPO 42,dispo-42,dispensary,,,4204 RUSSELL RD STE M,MUKILTEO,WA,982755424,US,47.8962717,-122.2896524,4255318999,,429044,,FALSE,FALSE,
,,Dispo Romeo,dispo-romeo,dispensary,,,100 Shafer DR,Romeo,MI,48065,US,42.80919564,-82.98035452,,,AU-R-000716,,FALSE,FALSE,
,,Dispo Whitmore Lake,dispo-whitmore-lake,dispensary,,,50 E North Territorial RD,Whitmore Lake,MI,48189,US,42.37939412,-83.75470631,,,AU-R-000753,,FALSE,FALSE,
,,DISPO/BK LLC,dispobk-llc,dispensary,,,588 4th Ave,Brooklyn,NY,11215,US,40.66578,-73.99273,,,OCM-RETL-24-000189,,FALSE,FALSE,
,,"Distro Depot, Inc.",distro-depot-inc,other,,,,,CA,,US,,,(760) 212-8628,Kevin@sdstrains.Com,C11-0002033-LIC,,FALSE,FALSE,
,,"DISTRO DEPOT, INC.",distro-depot-inc,dispensary,,,,,CA,,US,,,(760) 212-8628,Kevin@sdstrains.Com,C9-0000850-LIC,,FALSE,FALSE,
,,DIV HOLDINGS LLC,div-holdings-llc,dispensary,,,,,NV,,US,,,,,1.54E+19,,FALSE,FALSE,
,,Divine Kinnektion LLC,divine-kinnektion-llc,dispensary,thesanctuarygarden.co,,2610 Broadway Ave,New York,NY,10025,US,40.79614,-73.97037,,,OCM-RETL-24-000093,,FALSE,FALSE,
,,"DIVINE WELLNESS CENTER, INC.",divine-wellness-center-inc,dispensary,,,7246 Eton Ave N,Canoga Park,CA,91303,US,34.202446,-118.595281,(818) 888-4846,Divinewellnesscenter@gmail.Com,C10-0000313-LIC,,FALSE,FALSE,
,,"DMA HOLDINGS (MA), LLC",dma-holdings-ma-llc,dispensary,,,35 Chase Avenue,Dudley,MA,1571,US,42.041497,-71.888542,508-450-2720,nick@lakeshorelegalsolutions.com,MR283264,,FALSE,FALSE,
,,"DMS TRINITY, LLC",dms-trinity-llc,dispensary,,,260 Second Street,Chelsea,MA,2150,US,42.396116,-71.046458,781-864-3379,mary.susan.blout@gmail.com,MR282590,,FALSE,FALSE,
,,DOCKSIDE CANNABIS,dockside-cannabis,dispensary,,,1728 4TH AVE S,SEATTLE,WA,981341502,US,47.58789186,-122.3289688,2063505366,,414174,,FALSE,FALSE,
,,DOCKSIDE CANNABIS,dockside-cannabis,dispensary,,,4601 LEARY WAY NW,SEATTLE,WA,981074544,US,47.66221013,-122.3679866,2068068742,,424463,,FALSE,FALSE,
,,DOCKSIDE CANNABIS,dockside-cannabis,dispensary,,,8401 AURORA AVE N STE E1,SEATTLE,WA,981034332,US,47.68988972,-122.3446631,2065564067,,430807,,FALSE,FALSE,
,,DOJA,doja,dispensary,,,4203 E Centre AVE,Portage,MI,49002,US,42.20113335,-85.53915506,,,AU-R-000261,,FALSE,FALSE,
,,DOLCE VITA INVESTMENTS LLC,dolce-vita-investments-llc,cultivator,,,715 Lone Tree Circle Unit A,Nunn,CO,80648,US,40.71342481,-104.7867032,,,403-02007,,FALSE,FALSE,
,,Donna's Buds & Edibles Farm LLC,donnas-buds-edibles-farm-llc,other,,,,,NY,,US,41.76515,-73.74286,,,OCM-MICR-25-000225,,FALSE,FALSE,
,,DOOBIE FARMS LLC,doobie-farms-llc,cultivator|dispensary,,,8356 Maverick Lane,Ordway,CO,81063,US,38.2180608,-103.7560606,,,403-02401|403R-01494,,FALSE,FALSE,
,,DopeMates LA [Equity Retailer],dopemates-la-equity-retailer,dispensary,,,"11040 Santa Monica Blvd, Suite 100",Los Angeles,CA,90025,US,34.089078,-118.376073,(615) 525-5586,Dopematesla@gmail.Com,C10-0001307-LIC,,FALSE,FALSE,
,,Dort Hwy Dispo,dort-hwy-dispo,dispensary,,,2512 E Bristol RD Unit A,Burton,MI,48529,US,42.9746194,-83.65631778,,,AU-R-000263,,FALSE,FALSE,
,,DOUBLE C FARMS LLC,double-c-farms-llc,cultivator|dispensary,,,8161 Maverick Lane,Ordway,CO,81063,US,38.2180608,-103.7560606,,,403R-01048,,FALSE,FALSE,
,,Down To Earth Canna Inc,down-to-earth-canna-inc,dispensary,Sageseed.com,,24815 Union Tpke,Jamaica,NY,11426,US,40.74257,-73.72161,,,OCM-RETL-24-000004,,FALSE,FALSE,
,,"DOWN UNDER INDUSTRIES, INC.",down-under-industries-inc,dispensary,,,50 Ely Rd N,Petaluma,CA,94954,US,38.282094,-122.665533,(707) 658-1707,Contact@downunderindustries.Com,C10-0000395-LIC,,FALSE,FALSE,
,,DOWNTOWN AP LLC,downtown-ap-llc,dispensary,,,,,NV,,US,,,,,1.17E+19,,FALSE,FALSE,
,,"DOWNTOWN COLLECTIVE, INC.",downtown-collective-inc,dispensary,,,8151 3rd St W,Los Angeles,CA,90048,US,34.072609,-118.367084,(971) 254-4290,Complianceca@gw-Ind.Com,C10-0000116-LIC,,FALSE,FALSE,
,,Downtowne Inc.,downtowne-inc,other,,,,,CA,,US,,,(508) 280-1053,Oleg@primetimecap.Com,C11-0001592-LIC,,FALSE,FALSE,
,,Downtowne Inc.,downtowne-inc,other,,,,,CA,,US,,,(508) 280-1053,Licensing@primetimecap.Com,DCC-10004861,,FALSE,FALSE,
,,DP Holdings LLC DBA The Bud Stop,dp-holdings-llc-dba-the-bud-stop,dispensary,,,,Danville,VT,,US,44.4114862,-72.1400902,,,RTLR0064,,FALSE,FALSE,
,,DR JEKYLL FARMS LLC,dr-jekyll-farms-llc,cultivator|dispensary,,,127 South Neilson Avenue,Pueblo,CO,81001,US,38.2689337,-104.5587646,,,403R-00428,,FALSE,FALSE,
,,Dream Daze LLC,dream-daze-llc,dispensary,,,5100 Transit Rd,Depew,NY,14043,US,42.89133,-78.69779,,,OCM-RETL-24-000156,,FALSE,FALSE,
,,Dream Leaf,dream-leaf,other,,,8500 Ward Parkway,Kansas City,MO,64114,US,38.97415092,-94.60711396,816-588-8838,,DIS000225,,FALSE,FALSE,
,,Dream Orchard LLC,dream-orchard-llc,other,,,,,NY,,US,43.2507,-78.18901,,,OCM-MICR-24-000178,,FALSE,FALSE,
,,DREAMCROP LLC,dreamcrop-llc,cultivator|dispensary,,,19658 Tamarack Lane,Ordway,CO,81063,US,38.2180608,-103.7560606,,,403R-01305,,FALSE,FALSE,
,,Dreams Canna,dreams-canna,dispensary,,,28930 S Telegraph RD,Southfield,MI,48034,US,42.49625143,-83.28473758,,,AU-R-001010,,FALSE,FALSE,
,,DRGREENRX,drgreenrx,dispensary,,,"1406 Santa Fe Ave S, Suite A",Vista,CA,92084,US,33.185157,-117.222977,(760) 421-4522,Drgreenrxcoop@gmail.Com,C10-0000555-LIC,,FALSE,FALSE,
,,DROOPIES LLC,droopies-llc,dispensary,,,,,CA,,US,,,(818) 814-4751,Figlesias95@gmail.Com,C9-0000558-LIC,,FALSE,FALSE,
,,D's Nugs,ds-nugs,dispensary,,,13042 Van Dyke AVE,Detroit,MI,48234,US,42.41324492,-83.02339615,,,AU-R-001122,,FALSE,FALSE,
,,"DSC Alliance, LLC",dsc-alliance-llc,dispensary,,,,,CA,,US,,,(310) 560-9428,Danny@broadwayallianceLLC.Com,C9-0000656-LIC,,FALSE,FALSE,
,,DT California LLC,dt-california-llc,other,,,,,CA,,US,,,(707) 572-5157,Harry@upnorthhumboldt.Com,DCC-10005041,,FALSE,FALSE,
,,"DT CALIFORNIA, LLC",dt-california-llc,other,,,,,CA,,US,,,(630) 667-8791,Dave@upnorthhumboldt.Com,C11-0001942-LIC,,FALSE,FALSE,
,,"DT California, LLC",dt-california-llc,dispensary,,,,,CA,,US,,,(630) 667-8791,Dave@upnorthhumboldt.Com,C9-0000748-LIC,,FALSE,FALSE,
,,"DUB BROTHERS - 2507 MAIN STREET, LLC",dub-brothers-2507-main-street-llc,other,,,,,CA,,US,,,(310) 990-8779,Paula@dubbros.Com,C11-0001618-LIC,,FALSE,FALSE,
,,"DUB BROTHERS MANAGEMENT, LLC",dub-brothers-management-llc,other,,,,,CA,,US,,,(323) 645-7669,Dubbrothersla@gmail.Com,C11-0000686-LIC,,FALSE,FALSE,
,,Dunegrass Co.,dunegrass-co,dispensary,,,28 Arthur ST,Manistee,MI,49660,US,44.25562502,-86.31885962,,,AU-R-000287,,FALSE,FALSE,
,,Dunegrass Co.,dunegrass-co,dispensary,,,115 N. Mitchell ST Suite B,Cadillac,MI,49601,US,44.25077697,-85.39988594,,,AU-R-000422,,FALSE,FALSE,
,,Dunegrass Co.,dunegrass-co,dispensary,,,7803 Crystal DR,Beulah,MI,49617,US,44.6409302,-86.0859721,,,AU-R-000572,,FALSE,FALSE,
,,Dunegrass Co.,dunegrass-co,dispensary,,,1488 McGregor WAY,Grawn,MI,49637,US,44.66521809,-85.70049968,,,AU-R-001042,,FALSE,FALSE,
,,DURANGO ORGANICS LLP,durango-organics-llp,dispensary,,,"72 Suttle Street, Unit F",Durango,CO,81303,US,37.24707695,-107.8764335,,,402-00532,,FALSE,FALSE,
,,DURANGO ORGANICS LLP,durango-organics-llp,dispensary,,,72 Suttle Street Unit G,Durango,CO,81303,US,37.24707695,-107.8764335,,,402R-00243,,FALSE,FALSE,
,,DURANGO ORGANICS LLP,durango-organics-llp,dispensary,,,37 County Road 232,Durango,CO,81303,US,37.2285704,-107.8295307,,,402R-00683,,FALSE,FALSE,
,,DURANGO ORGANICS LLP,durango-organics-llp,cultivator,,,12929 US Highway 550 South,Durango,CO,81303,US,37.17876193,-107.85793,,,403-00786,,FALSE,FALSE,
,,DURANGO ORGANICS LLP,durango-organics-llp,cultivator|dispensary,,,12929 Highway 550 South,Durango,CO,81303,US,37.17876193,-107.85793,,,403R-00332,,FALSE,FALSE,
,,Dutch Republic,dutch-republic,dispensary,,,435 Blue Star HWY,Douglas,MI,49406,US,42.6370401,-86.2111439,,,AU-R-001435,,FALSE,FALSE,
,,Dutchess Roots LLC,dutchess-roots-llc,dispensary,dutchessroots.com,,2615 South Rd,Poughkeepsie,NY,12601,US,41.66808,-73.93089,,,OCM-RETL-24-000226,,FALSE,FALSE,
,,Dyer Management Center LLC,dyer-management-center-llc,other,,,,,CA,,US,,,(949) 331-3737,DyermanagementcenterLLC@gmail.Com,C11-0001463-LIC,,FALSE,FALSE,
,,E7 OAKLAND LLC,e7-oakland-llc,dispensary,,,2054 Mountain Blvd,Oakland,CA,94611,US,37.826627,-122.209187,(510) 922-8303,Robert@e7ca.Com,C10-0001323-LIC,,FALSE,FALSE,
,,"E7 RIO DELL, LLC",e7-rio-dell-llc,dispensary,,,281 Wildwood Ave,Rio Dell,CA,95562,US,40.494276,-124.103477,(707) 506-0145,Robert@e7ca.Com,C10-0000754-LIC,,FALSE,FALSE,
,,Earth Blend Inc,earth-blend-inc,other,,,,,CA,,US,,,(213) 444-9319,Hadas@capsoil.Com,DCC-10004404,,FALSE,FALSE,
,,"Earth Essentials, LLC",earth-essentials-llc,other,,,,,CA,,US,,,(760) 610-5752,Keyva@rh-Mj.Com,C11-0001963-LIC,,FALSE,FALSE,
,,EARTHCHILD LLC,earthchild-llc,dispensary,,,1040 5th Avenue Suite 6,Lyons,CO,80540,US,40.22948071,-105.2713266,,,404R-00147,,FALSE,FALSE,
,,Earth's Healing Inc,earths-healing-inc,other,,,2075 E Benson Hwy,Tucson,AZ,85714,US,32.16685012,-110.9408459,(520) 373-5779,,00000112ESWR37460976,,FALSE,FALSE,
,,"EAST BOSTON BLOOM, LLC",east-boston-bloom-llc,dispensary,,,69-71 Maverick Square,Boston,MA,2128,US,42.36975,-71.03859,781-241-3355,jcapano@publicpolicylaw.com,MR283011,,FALSE,FALSE,
,,EAST BOSTON LOCAL ROOTS LLC,east-boston-local-roots-llc,dispensary,,,1006 Bennington Street,Boston,MA,2128,US,42.38696,-71.006672,617-605-1449,info@eastbostonlocalroots.com,MR284117,,FALSE,FALSE,
,,"East Branch Holdings, LLC",east-branch-holdings-llc,other,www.knotweedfarm.com,,87 East Front St,Hancock,NY,13783,US,41.95435,-75.28033,,,OCM-MICR-24-000095,,FALSE,FALSE,
,,"East Branch Holdings, LLC",east-branch-holdings-llc,other,www.knotweedfarm.com,,,,NY,,US,42.19809,-74.96647,,,OCM-MICR-24-000095,,FALSE,FALSE,
,,"East Branch Holdings, LLC",east-branch-holdings-llc,other,www.knotweedfarm.com,,,,NY,,US,42.19809,-74.96647,,,OCM-MICR-24-000095,,FALSE,FALSE,
,,"East LA Wellness, LLC",east-la-wellness-llc,dispensary,,,,,CA,,US,,,(626) 715-1398,Chris@honorrolldelivery.Com,C9-0000626-LIC,,FALSE,FALSE,
,,East Valley Patient Wellness Group Inc,east-valley-patient-wellness-group-inc,other,,,13650 N 99th Ave,Sun City,AZ,85351,US,33.60747454,-112.2683752,(623) 246-8080,,00000019ESXY11403163,,FALSE,FALSE,
,,Eastern Sereno Group Inc. [Equity Retailer],eastern-sereno-group-inc-equity-retailer,dispensary,,,1201 Mission Rd N,Los Angeles,CA,90033,US,34.062213,-118.21251,(818) 281-2674,Vzadouri@gmail.Com,C10-0001309-LIC,,FALSE,FALSE,
,,Easton Craft,easton-craft,dispensary,,,1110 W Lincoln AVE,Ionia,MI,48846,US,42.98741511,-85.08376784,,,AU-R-000492,,FALSE,FALSE,
,,Easy Mountain,easy-mountain,other,,,7827 W. Farm Road 174,Republic,MO,65738,US,37.13302,-93.450742,417-773-4605,,DIS000110,,FALSE,FALSE,
,,Echsen Industries,echsen-industries,other,,,,,CA,,US,,,(323) 207-0899,Echsenindustries@gmail.Com,DCC-10003203,,FALSE,FALSE,
,,ECOLAND DEVELOPMENT GROUP LLC,ecoland-development-group-llc,other,,,,,CA,,US,,,(818) 913-6261,Arman@exhalence.La,C12-0000310-LIC,,FALSE,FALSE,
,,EDELWEISS ENTERPRISES LLC,edelweiss-enterprises-llc,other,,,,,CA,,US,,,(248) 767-5869,Jims@edelweissfarming.Com,C11-0001920-LIC,,FALSE,FALSE,
,,Eden East Garden LLC,eden-east-garden-llc,dispensary,,,2601 E Maumee ST,Adrian,MI,49221,US,41.89311929,-84.0087195,,,AU-R-001382,,FALSE,FALSE,
,,"Eden Infusions, LLC",eden-infusions-llc,other,,,,,CA,,US,,,(408) 888-1489,Edeninfusions@gmail.Com,DCC-10002141,,FALSE,FALSE,
,,Edgewood Cannabis,edgewood-cannabis,dispensary,,,134 E Edgewood BLVD,Lansing,MI,48911,US,42.66060426,-84.55658929,,,AU-R-000348,,FALSE,FALSE,
,,"Eel River Produce, LLC",eel-river-produce-llc,other,,,,,CA,,US,,,(707) 273-3141,Wyatt@eelriverproduceLLC.Com,C13-0000214-LIC,,FALSE,FALSE,
,,"E-FARMS, LLC",e-farms-llc,other,,,,,CA,,US,,,(661) 537-3746,Mikevicky1@hotmail.Com,C11-0001195-LIC,,FALSE,FALSE,
,,EJ2 Ventures LLC [Equity Retailer],ej2-ventures-llc-equity-retailer,dispensary,,,45248 Trevor Ave,Lancaster,CA,93534,US,34.705331,-118.134211,(818) 277-6711,Desertcart31@gmail.Com,C10-0001612-LIC,,FALSE,FALSE,
,,ELECTRIC AVE. HOLDINGS,electric-ave-holdings,dispensary,,,9282 Mission Blvd,Jurupa Valley,CA,92509,US,34.01159,-117.48632,(714) 588-5625,Bvargasemail@gmail.Com,C10-0001522-LIC,,FALSE,FALSE,
,,"Electric City Cannabis Co, LLC",electric-city-cannabis-co-llc,dispensary,,,1354 Lower Broadway,Schenectady,NY,12306,US,42.80378,-73.95472,,,OCM-RETL-24-000130,,FALSE,FALSE,
,,Elefante Inc,elefante-inc,other,,,,,CA,,US,,,(832) 969-8191,Hello@elefanteinc.Com,C11-0000519-LIC,,FALSE,FALSE,
,,Element 7 Cathedral City Inc,element-7-cathedral-city-inc,dispensary,,,"68945 Vista Chino, Suite C",Cathedral CTY,CA,92234,US,33.844676,-116.459567,(415) 906-9655,Robert@e7ca.Com,C10-0000067-LIC,,FALSE,FALSE,
,,"ELEMENT 7 CHULA VISTA ONE, LLC",element-7-chula-vista-one-llc,dispensary,,,1208 Broadway,Chula Vista,CA,91911,US,32.605789,-117.080202,(415) 906-9655,Robert@e7ca.Com,C10-0001035-LIC,,FALSE,FALSE,
,,ELEMENT 7 FIREBAUGH LLC,element-7-firebaugh-llc,dispensary,,,1210 12th St,Firebaugh,CA,93622,US,36.855987,-120.457735,(559) 296-5112,Robert@e7ca.Com,C10-0000974-LIC,,FALSE,FALSE,
,,Element 7 Firebaugh LLC,element-7-firebaugh-llc,other,,,,,CA,,US,,,(559) 296-5112,Robert@e7ca.Com,C11-0001522-LIC,,FALSE,FALSE,
,,ELEMENT 7 FIREBAUGH LLC,element-7-firebaugh-llc,other,,,,,CA,,US,,,(559) 296-5112,Robert@e7ca.Com,DCC-10004731,,FALSE,FALSE,
,,"ELEMENT 7 MARINA, LLC",element-7-marina-llc,dispensary,,,234 Reservation Rd,Marina,CA,93933,US,36.685349,-121.797246,(312) 823-7638,Robert@e7ca.Com,C10-0000844-LIC,,FALSE,FALSE,
,,ELEMENT 7 SF1 LLC,element-7-sf1-llc,dispensary,,,3415 California St,San Francisco,CA,94118,US,37.786537,-122.450391,(415) 906-9655,Robert@e7ca.Com,C10-0001392-LIC,,FALSE,FALSE,
,,Elevate; Elevate Dispensary; Key Cannabis Dispensary,elevate-elevate-dispensary-key-cannabis-dispensary,other,,,"202 West St, Ste 1",Nixa,MO,65714,US,37.0424569,-93.3037769,620-921-5967,,DIS000099,,FALSE,FALSE,
,,ELEVATED EARTH GROUP LLC,elevated-earth-group-llc,cultivator|dispensary,,,841 Joey Lane,Moffat,CO,81143,US,38.006782,-105.916087,,,403R-01189,,FALSE,FALSE,
,,Elevated Exotics,elevated-exotics,dispensary,,,9570 State Hwy M-95,Republic,MI,49879,US,46.386575,-87.9949853,,,AU-R-000710,,FALSE,FALSE,
