index,name,name_slug,dba,dba_slug,type,url,street_address,city,state,zip_code,country,lat,lng,phone,email,license_usda,license_state,license_other,delivery,sells_seeds,duplicate
US-0012677,VIRGIN MARY LLC,virgin-mary-llc,VIRGIN MARY LLC,virgin-mary-llc,cultivator|dispensary,,2731 West Short Place,Denver,CO,80204,US,39.72295488,-105.0213507,,,,403-00493|403R-00176,FALSE,FALSE,FALSE,TRUE
US-0012678,VIRTUAL MARKETING LLC,virtual-marketing-llc,MAGGIE'S FARM,maggies-farm,dispensary,,4803 North Interstate 25,Pueblo,CO,81008,US,38.4330186,-104.6083682,,,,402R-00725,FALSE,FALSE,FALSE,TRUE
US-0012679,VIRTUAL MARKETING LLC,virtual-marketing-llc,MAGGIE'S FARM,maggies-farm,cultivator|dispensary,,3900 North 27th Lane,Pueblo,CO,81001,US,38.3166762,-104.528576,,,,403R-00470,FALSE,FALSE,FALSE,TRUE
US-0012680,"Vise Partners, LLC.",vise-partners-llc,Altius,altius,other,,,,IL,,US,,,,,,284.000163-AUDO,FALSE,FALSE,FALSE,TRUE
US-0012681,VISION - SINGLE SOURCE LOVE LLC,vision-single-source-love-llc,VISION - SINGLE SOURCE LOVE LLC,vision-single-source-love-llc,other,,,,NY,,US,41.76515,-73.74286,,,,OCM-MICR-24-000150,FALSE,FALSE,FALSE,TRUE
US-0012682,Vision Builders & Development LLC,vision-builders-development-llc,Vision Builders & Development LLC,vision-builders-development-llc,cultivator,,,,CA,,US,,,(541) 272-1587,Tigrethompson@yahoo.Com,,CCL18-0002939,FALSE,FALSE,FALSE,FALSE
US-0012683,Vision Builders & Development LLC,vision-builders-development-llc,Vision Builders & Development LLC,vision-builders-development-llc,other,,,,CA,,US,,,(541) 272-1587,Tigrethompson@yahoo.Com,,C13-0000253-LIC,FALSE,FALSE,FALSE,FALSE
US-0012684,"Vista Property Holdings, LLC",vista-property-holdings-llc,Grasshopper,grasshopper,dispensary,,376 Trousdale Dr,Chula Vista,CA,91910,US,32.653805,-117.088321,(619) 333-6882,Zachlazarus@yahoo.Com,,C10-0000746-LIC,FALSE,FALSE,FALSE,FALSE
US-0012685,Vita Viridis Inc.,vita-viridis-inc,Vita Viridis Inc.,vita-viridis-inc,cultivator,,,,CA,,US,,,(818) 850-1552,Vitaviridisinc@gmail.Com,,CCL19-0001362,FALSE,FALSE,FALSE,FALSE
US-0012686,Vita Viridis Inc.,vita-viridis-inc,Vita Viridis Inc.,vita-viridis-inc,cultivator,,,,CA,,US,,,(818) 850-1552,Vitaviridisinc@gmail.Com,,CCL19-0001363,FALSE,FALSE,FALSE,FALSE
US-0012687,"Vital Ventures, LLC",vital-ventures-llc,"Vital Ventures, LLC",vital-ventures-llc,cultivator,,,,CA,,US,,,(707) 983-6301,Radicleherbs@gmail.Com,,CCL19-0000776,FALSE,FALSE,FALSE,TRUE
US-0012688,"Vital Ventures, LLC",vital-ventures-llc,"Vital Ventures, LLC",vital-ventures-llc,cultivator,,,,CA,,US,,,(707) 983-6301,Radicleherbs@gmail.Com,,CCL19-0000778,FALSE,FALSE,FALSE,FALSE
US-0012689,Vitale Farms Business and Support Services LLC,vitale-farms-business-and-support-services-llc,Vitale Farms Business and Support Services LLC,vitale-farms-business-and-support-services-llc,cultivator,,,,CA,,US,,,(707) 986-9313,Jeffvitale@hotmail.Com,,CCL18-0001449,FALSE,FALSE,FALSE,FALSE
US-0012690,Vive Cannabis Co,vive-cannabis-co,Vive Cannabis Co,vive-cannabis-co,dispensary,,1601 E Grand BLVD Bldg B,Detroit,MI,48211,US,42.377828,-83.028734,,,,AU-R-001170,FALSE,FALSE,FALSE,FALSE
US-0012691,VJ Farms LLC,vj-farms-llc,VJ Farms LLC,vj-farms-llc,other,,544 Main St,Beacon,NY,12508,US,41.50314,-73.96272,,,,OCM-MICR-24-000050,FALSE,FALSE,FALSE,FALSE
US-0012692,VJ Farms LLC,vj-farms-llc,VJ Farms LLC,vj-farms-llc,other,,,,NY,,US,42.25008,-73.63185,,,,OCM-MICR-24-000050,FALSE,FALSE,FALSE,FALSE
US-0012693,Vk Labs LLC,vk-labs-llc,Decano Analytical Laboratories,decano-analytical-laboratories,other,,,,CA,,US,,,(657) 999-8999,Info@decanolabs.Org,,C8-0000138-LIC,FALSE,FALSE,FALSE,FALSE
US-0012694,"Vladimir Bautista, LLC",vladimir-bautista-llc,Happy Munkey,happy-munkey,dispensary,,151 Dyckman St,New York,NY,10040,US,40.86325,-73.92578,,,,OCM-CAURD-24-000176,FALSE,FALSE,FALSE,FALSE
US-0012695,"Vmk, Inc.",vmk-inc,Purple Lotus,purple-lotus,dispensary,,752 Commercial St,San Jose,CA,95112,US,37.365028,-121.890276,(925) 989-4194,Dangeorgatos@gmail.Com,,C10-0000241-LIC,FALSE,FALSE,FALSE,FALSE
US-0012696,"Vmk, Inc.",vmk-inc,Purple Lotus,purple-lotus,dispensary,,66 W Santa Clara St,San Jose,CA,95113,US,37.336656,-121.889044,(408) 456-0420,Dangeorgatos@gmail.Com,,C10-0001440-LIC,FALSE,FALSE,FALSE,TRUE
US-0012697,"Vmk, Inc.",vmk-inc,Purple Lotus,purple-lotus,other,,,,CA,,US,,,(408) 456-0420,Dangeorgatos@gmail.Com,,C11-0000763-LIC,FALSE,FALSE,FALSE,TRUE
US-0012698,"Vmk, Inc.",vmk-inc,"Vmk, Inc.",vmk-inc,cultivator,,,,CA,,US,,,(925) 989-4194,Dangeorgatos@gmail.Com,,CCL18-0000056,FALSE,FALSE,FALSE,TRUE
US-0012699,"Vmscann, Inc.",vmscann-inc,CULTURE DISPENSARY,culture-dispensary,dispensary,,11500 Vermont Ave,Los Angeles,CA,90044,US,33.929947,-118.291245,(818) 929-0094,Vahe@outlook.Com,,C10-0001198-LIC,FALSE,FALSE,FALSE,TRUE
US-0012700,Vo Leasing Corp,vo-leasing-corp,VO Leasing Corp.,vo-leasing-corp,other,,,,CA,,US,,,(805) 796-1524,Nick.Pringle@yahoo.Com,,DCC-10003602,FALSE,FALSE,FALSE,FALSE
US-0012701,VOLCANN LLC,volcann-llc,VOLCANN LLC,volcann-llc,dispensary,,15 College Highway,Southampton,MA,1073,US,42.252196,-72.697996,413-250-5447,polatol@msn.com,,MR282925,FALSE,FALSE,FALSE,FALSE
US-0012702,VON KNIGGIE LTD,von-kniggie-ltd,Beaver Bowls,beaver-bowls,dispensary,,1434,Pacific Blvd Se Albany,OR,97321-4827,US,44.6336195,-123.0863523,,,,050-1011974206C,FALSE,FALSE,FALSE,TRUE
US-0012703,VOODOO STYLEE NATURAL FARM LLC,voodoo-stylee-natural-farm-llc,VOODOO STYLEE NATURAL FARM,voodoo-stylee-natural-farm,cultivator|dispensary,,7064 West State Highway 96,Pueblo,CO,81005,US,38.25827656,-104.8232172,,,,403R-00999,FALSE,FALSE,FALSE,FALSE
US-0012704,Vpcg LLC [Equity Retailer],vpcg-llc-equity-retailer,TBD [Equity Retailer],tbd-equity-retailer,dispensary,,1570 Western Ave S,Los Angeles,CA,90006,US,34.043974,-118.308536,(424) 274-2668,Lany90210@gmail.Com,,C10-0001015-LIC,FALSE,FALSE,FALSE,TRUE
US-0012705,Vrd Inc,vrd-inc,Verdacopia,verdacopia,other,,,,CA,,US,,,(000) 000-0000,Vrdinc.La@gmail.Com,,DCC-10003976,FALSE,FALSE,FALSE,TRUE
US-0012706,"VRX ENTERPRISES, LLC",vrx-enterprises-llc,"VRX ENTERPRISES, LLC",vrx-enterprises-llc,other,,,,CA,,US,,,(818) 434-3434,Nazaryangevik@gmail.Com,,C12-0000118-LIC,FALSE,FALSE,FALSE,TRUE
US-0012707,"VSSM Investments, LLC",vssm-investments-llc,"VSSM Investments, LLC",vssm-investments-llc,cultivator,,,,CA,,US,,,(916) 798-3301,Stefonevans@aol.Com,,CCL21-0001438,FALSE,FALSE,FALSE,TRUE
US-0012708,"VT Green Castle Reserve, LLC DBA: Castle Cannabis",vt-green-castle-reserve-llc-dba-castle-cannabis,"VT Green Castle Reserve, LLC DBA: Castle Cannabis",vt-green-castle-reserve-llc-dba-castle-cannabis,dispensary,,,Johnson,VT,,US,44.6356063,-72.6803979,,,,RTLR0094,FALSE,FALSE,FALSE,TRUE
US-0012709,"VT Strong, LLC",vt-strong-llc,"VT Strong, LLC",vt-strong-llc,dispensary,,,Barre,VT,,US,44.1966858,-72.5013944,,,,RTLR0111,FALSE,FALSE,FALSE,TRUE
US-0012710,Vue Cultivation,vue-cultivation,Vue Cultivation,vue-cultivation,cultivator,,,,CA,,US,,,(209) 268-8756,Tvue2019@gmail.Com,,CCL20-0002958,FALSE,FALSE,FALSE,FALSE
US-0012711,Vvs Panorama LLC,vvs-panorama-llc,Erb & Arbor,erb-arbor,dispensary,,8717 Van Nuys Blvd N,Panorama City,CA,91402,US,34.227928,-118.450496,(305) 923-3438,Rhillnegrete@gmail.Com,,C10-0000852-LIC,FALSE,FALSE,FALSE,TRUE
US-0012712,VWC HOLDINGS,vwc-holdings,Medizen,medizen,dispensary,,4069 NE MARTIN LUTHER KING JR BLVD STE A,,OR,,US,45.5530722,-122.6620222,,,,050-14145,FALSE,FALSE,FALSE,FALSE
US-0012713,"VZ Star, LLC",vz-star-llc,"VZ Star, LLC",vz-star-llc,cultivator,,,,CA,,US,,,(602) 410-5010,Northmeadow551@outlook.Com,,CCL21-0004746,FALSE,FALSE,FALSE,FALSE
US-0012714,"VZIR, LLC",vzir-llc,"VZIR, LLC",vzir-llc,cultivator,,,,CA,,US,,,(415) 590-0564,Vivivalkov@gmail.Com,,CCL24-0000076,FALSE,FALSE,FALSE,TRUE
US-0012715,W & W Enterprises LLC,w-w-enterprises-llc,W & W Enterprises LLC,w-w-enterprises-llc,cultivator,,,,CA,,US,,,(530) 718-0720,Glasskolby9@gmail.Com,,CCL23-0000365,FALSE,FALSE,FALSE,FALSE
US-0012716,W.C.W. ENTERPRISES,wcw-enterprises,W.C.W. ENTERPRISES,wcw-enterprises,dispensary,,3708 MT BAKER HWY,EVERSON,WA,982470000,US,48.84349683,-122.2885273,2063557279,,,415445,FALSE,FALSE,FALSE,FALSE
US-0012717,Wacky Jackz Cannabis,wacky-jackz-cannabis,Wacky Jackz Cannabis,wacky-jackz-cannabis,dispensary,,12840 U.S. HWY 2,Rapid River,MI,49878,US,45.89550017,-86.70886909,,,,AU-R-000793,FALSE,FALSE,FALSE,TRUE
US-0012718,Wacky Jackz Cannabis,wacky-jackz-cannabis,Wacky Jackz Cannabis,wacky-jackz-cannabis,dispensary,,7043 HWY 2 & 41 & M-35,Gladstone,MI,49837,US,45.8555842,-87.044328,,,,AU-R-001247,FALSE,FALSE,FALSE,TRUE
US-0012719,"WAH GROUP, LLC",wah-group-llc,Cloudhaven - South Beloit,cloudhaven-south-beloit,other,,1322 Gardner St,South Beloit,IL,61080,US,42.49217663,-89.01861666,(779)-475-0059,,,284.000166-AUDO,FALSE,FALSE,FALSE,FALSE
US-0012720,"Walibe Solutions, Inc.",walibe-solutions-inc,"Walibe Solutions, Inc.",walibe-solutions-inc,cultivator,,,,CA,,US,,,(310) 339-6729,Facehumper79@gmail.Com,,CCL19-0003736,FALSE,FALSE,FALSE,FALSE
US-0012721,"Wall Street Farms, LLC",wall-street-farms-llc,The Cure Company South LA,cure-company-south-la,dispensary,,109 101 St E,Los Angeles,CA,90003,US,33.944792,-118.273704,(323) 615-0042,Wallstreetfarmsco@gmail.Com,,C10-0001302-LIC,FALSE,FALSE,FALSE,FALSE
US-0012722,WALLA WALLA CANNABIS COMPANY,walla-walla-cannabis-company,WALLA WALLA CANNABIS COMPANY,walla-walla-cannabis-company,dispensary,,927 W MAIN ST,WALLA WALLA,WA,993622746,US,46.06185786,-118.3514072,5098764946,,,415641,FALSE,FALSE,FALSE,FALSE
US-0012723,WALLA WALLA WEEDERY,walla-walla-weedery,WALLA WALLA WEEDERY,walla-walla-weedery,dispensary,,1603 E ISAACS AVE,WALLA WALLA,WA,99362,US,46.07502149,-118.3141856,5098764279,,,434392,FALSE,FALSE,FALSE,FALSE
US-0012724,Walnut Creek Erudite Ventures,walnut-creek-erudite-ventures,HerbNJoy,herbnjoy,dispensary,,,,CA,,US,,,(650) 336-5938,Rdave@herbnjoy.Com,,C9-0000674-LIC,FALSE,FALSE,FALSE,TRUE
US-0012725,WALNUT ST LLC,walnut-st-llc,Kaleafa,kaleafa,dispensary,,353,Sw Walnut St Hillsboro,OR,97123-3941,US,45.5178095,-122.9941672,,,,050-101605722B3,FALSE,FALSE,FALSE,TRUE
US-0012726,Wappingers Cannabis LLC,wappingers-cannabis-llc,Wappingers Cannabis LLC,wappingers-cannabis-llc,dispensary,,1444 Route 9D,Wappinger,NY,12590,US,41.52565,-73.96742,,,,OCM-RETL-24-000210,FALSE,FALSE,FALSE,FALSE
US-0012727,Warm Management LLC,warm-management-llc,Warm Management LLC,warm-management-llc,cultivator,,,,CA,,US,,,(707) 380-3188,Jamie@henrysoriginal.Com,,CCL18-0000175,FALSE,FALSE,FALSE,FALSE
US-0012728,Washington Place Dispensary LLC,washington-place-dispensary-llc,Washington Place Dispensary LLC,washington-place-dispensary-llc,dispensary,,2 Jewel St,Brooklyn,NY,11222,US,40.7257,-73.9458,,,,OCM-CAURD-25-000284,FALSE,FALSE,FALSE,FALSE
US-0012729,"WASHINGTON SAGE, LLC",washington-sage-llc,"WASHINGTON SAGE, LLC",washington-sage-llc,other,,,,CA,,US,,,(323) 477-3060,770ewashington@gmail.Com,,C12-0000263-LIC,FALSE,FALSE,FALSE,TRUE
US-0012730,WASHOE DISPENSARY LLC,washoe-dispensary-llc,WASHOE DISPENSARY LLC,washoe-dispensary-llc,dispensary,,,,NV,,US,,,,,,2.41E+18,FALSE,FALSE,FALSE,TRUE
US-0012731,Waterbird Farms,waterbird-farms,Waterbird Farms,waterbird-farms,cultivator,,,,CA,,US,,,(559) 602-3332,Waterbirdfarms2026@gmail.Com,,CCL25-0000425,FALSE,FALSE,FALSE,TRUE
US-0012732,Waterman's Greenhouse LLC,watermans-greenhouse-llc,Greenside Cannabis,greenside-cannabis,other,www.watermansgreenhouse.com,12317 Vaughn St,East Concord,NY,14055,US,42.5424,-78.6406,,,,OCM-MICR-24-000084,FALSE,FALSE,FALSE,FALSE
US-0012733,"Wave Ag, LLC",wave-ag-llc,"Wave Ag, LLC",wave-ag-llc,cultivator,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,,CCL22-0000127,FALSE,FALSE,FALSE,FALSE
US-0012734,"Wave Ag, LLC",wave-ag-llc,"Wave Ag, LLC",wave-ag-llc,cultivator,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,,CCL22-0000128,FALSE,FALSE,FALSE,FALSE
US-0012735,"Wave Ag, LLC",wave-ag-llc,"Wave Ag, LLC",wave-ag-llc,cultivator,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,,CCL22-0000129,FALSE,FALSE,FALSE,TRUE
US-0012736,"Wave Ag, LLC",wave-ag-llc,"Wave Ag, LLC",wave-ag-llc,cultivator,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,,CCL22-0000133,FALSE,FALSE,FALSE,TRUE
US-0012737,"Wave Ag, LLC",wave-ag-llc,"Wave Ag, LLC",wave-ag-llc,cultivator,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,,CCL22-0000161,FALSE,FALSE,FALSE,FALSE
US-0012738,"Wave Ag, LLC",wave-ag-llc,"Wave Ag, LLC",wave-ag-llc,cultivator,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,,CCL22-0000162,FALSE,FALSE,FALSE,FALSE
US-0012739,"Wave Ag, LLC",wave-ag-llc,"Wave Ag, LLC",wave-ag-llc,cultivator,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,,CCL22-0001066,FALSE,FALSE,FALSE,FALSE
US-0012740,"Wave Ag, LLC",wave-ag-llc,"Wave Ag, LLC",wave-ag-llc,cultivator,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,,CCL22-0001067,FALSE,FALSE,FALSE,TRUE
US-0012741,"Wave Ag, LLC",wave-ag-llc,"Wave Ag, LLC",wave-ag-llc,cultivator,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,,CCL22-0001091,FALSE,FALSE,FALSE,TRUE
US-0012742,"Wave Ag, LLC",wave-ag-llc,"Wave Ag, LLC",wave-ag-llc,cultivator,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,,CCL22-0001206,FALSE,FALSE,FALSE,TRUE
US-0012743,"Wave Ag, LLC",wave-ag-llc,"Wave Ag, LLC",wave-ag-llc,cultivator,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,,CCL22-0001207,FALSE,FALSE,FALSE,TRUE
US-0012744,"Wave Ag, LLC",wave-ag-llc,"Wave Ag, LLC",wave-ag-llc,cultivator,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,,CCL22-0001209,FALSE,FALSE,FALSE,FALSE
US-0012745,"Wave Ag, LLC",wave-ag-llc,"Wave Ag, LLC",wave-ag-llc,other,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,,C11-0001713-LIC,FALSE,FALSE,FALSE,TRUE
US-0012746,WAVESEER OF LAS VEGAS LLC,waveseer-of-las-vegas-llc,WAVESEER OF LAS VEGAS LLC,waveseer-of-las-vegas-llc,dispensary,,,,NV,,US,,,,,,8.38E+19,FALSE,FALSE,FALSE,FALSE
US-0012747,Wawg Inc,wawg-inc,Canna-Car,canna-car,other,,,,CA,,US,,,(510) 220-3436,Brandon.Birks@gmail.Com,,C11-0001954-LIC,FALSE,FALSE,FALSE,FALSE
US-0012748,WAWG INC,wawg-inc,WAWG INC,wawg-inc,dispensary,,,,CA,,US,,,(510) 220-3436,Brandon.Birks@gmail.Com,,C9-0000830-LIC,FALSE,FALSE,FALSE,FALSE
US-0012749,"WAYLAND GAS STATION, LLC",wayland-gas-station-llc,"WAYLAND GAS STATION, LLC",wayland-gas-station-llc,dispensary,,1124 W Superior ST,Wayland,MI,49348,US,42.67392387,-85.65339797,,,,AU-R-001284,FALSE,FALSE,FALSE,FALSE
US-0012750,Wayne Jameson,wayne-jameson,Wayne Jameson,wayne-jameson,cultivator,,,,CA,,US,,,(707) 322-3743,Jamesonproject707@gmail.Com,,CCL22-0001536,FALSE,FALSE,FALSE,FALSE
US-0012751,WAYNE RELEAF|Wayne Releaf,wayne-releaf,WAYNE RELEAF|Wayne Releaf,wayne-releaf,dispensary|other,,36900 Michigan AVE,Wayne,MI,48184,US,42.28117599,-83.39979666,,,,AU-R-000291|PC-000449,FALSE,FALSE,FALSE,TRUE
US-0012752,WBL Enterprises LLC,wbl-enterprises-llc,WBL Enterprises LLC,wbl-enterprises-llc,cultivator,,,,CA,,US,,,(646) 620-8579,Bvkeating9@gmail.Com,,CCL23-0000261,FALSE,FALSE,FALSE,TRUE
US-0012753,"WC Grace, LLC",wc-grace-llc,"WC Grace, LLC",wc-grace-llc,cultivator,,,,CA,,US,,,(541) 941-8496,WcgraceLLC@gmail.Com,,CCL19-0005632,FALSE,FALSE,FALSE,TRUE
US-0012754,"WCCC Homewood 2nd Site, LLC",wccc-homewood-2nd-site-llc,Windy City Cannabis,windy-city-cannabis,other,,125 S Western Ave,Carpentersville,IL,60110,US,42.10581229,-88.29194476,(312) 874-7040,,,284.000111-AUDO,FALSE,FALSE,FALSE,TRUE
US-0012755,"WCCC Homewood, LLC|WCCC Posen, LLC",wccc-homewood-llc,"WCCC Homewood, LLC|WCCC Posen, LLC",wccc-homewood-llc,other,,Windy City,,IL,,US,41.88325,-87.6323879,,,,284.000084-AUDO|284.000086-AUDO,FALSE,FALSE,FALSE,TRUE
US-0012756,"WCCC Posen 2nd Site, LLC.",wccc-posen-2nd-site-llc,Windy City Cannabis,windy-city-cannabis,other,,260 Green Bay Rd.,Highwood,IL,60040,US,42.2013367,-87.80952636,(847) 957-3501,,,284.000100-AUDO,FALSE,FALSE,FALSE,TRUE
US-0012757,Wcw Organization Inc.,wcw-organization-inc,Tropicanna,tropicanna,dispensary,,1628 S Grand Ave,Santa Ana,CA,92705,US,33.725679,-117.850721,(310) 845-5117,Rooz51@gmail.Com,,C10-0000145-LIC,FALSE,FALSE,FALSE,FALSE
US-0012758,"We Are Hemp, LLC",we-are-hemp-llc,"We Are Hemp, LLC",we-are-hemp-llc,dispensary,,913 East Lewelling Blvd,Hayward,CA,94541,US,37.687682,-122.1068,(510) 878-0341,Mjmballin7@yahoo.Com,,C10-0000306-LIC,FALSE,FALSE,FALSE,FALSE
US-0012759,"WEBBER ROAD OPS, LLC",webber-road-ops-llc,"WEBBER ROAD OPS, LLC",webber-road-ops-llc,dispensary,,275 Sturbridge Road,Brimfield,MA,1010,US,42.11421,-72.15814,860-508-9929,maura@pioneercannabiscompany.com,,MR283559,FALSE,FALSE,FALSE,FALSE
US-0012760,Weed Eater International llc,weed-eater-international-llc,Weed Eater International llc,weed-eater-international-llc,other,,,,NY,,US,42.16022,-75.81962,,,,OCM-MICR-24-000165,FALSE,FALSE,FALSE,FALSE
US-0012761,Weed Growers From Seed To Stone llc,weed-growers-from-seed-to-stone-llc,Matawana,matawana,dispensary,https://www.wgstoner.com/,533 5th ave,Brooklyn,NY,11215,US,40.66628,-73.98868,,,,OCM-CAURD-24-000071,FALSE,FALSE,FALSE,FALSE
US-0012762,Weed Land Inc,weed-land-inc,Weed Land Inc,weed-land-inc,dispensary,,4027,N Interstate Ave Portland,OR,97227-1072,US,45.5525651,-122.6813256,,,,050-1015918D2F6,FALSE,FALSE,FALSE,FALSE
US-0012763,"Weed Lane, Inc.",weed-lane-inc,"Weed Lane, Inc",weed-lane-inc,dispensary,,7872 Crenshaw Blvd,Los Angeles,CA,90043,US,33.967516,-118.330443,(323) 723-1743,Weedcrenshaw@gmail.Com,,C10-0001045-LIC,FALSE,FALSE,FALSE,FALSE
US-0012764,Weed Mart,weed-mart,Weed Mart,weed-mart,dispensary,,11815 Joseph Campau ST Suite B,Hamtramck,MI,48212,US,42.40314689,-83.06225071,,,,AU-R-001433,FALSE,FALSE,FALSE,FALSE
US-0012765,Weed Mart New Buffalo,weed-mart-new-buffalo,Weed Mart New Buffalo,weed-mart-new-buffalo,dispensary,,13944 Grand AVE,New Buffalo,MI,49117,US,41.76550335,-86.79108469,,,,AU-R-001533,FALSE,FALSE,FALSE,FALSE
US-0012766,"Weed Prime, Loud House",weed-prime-loud-house,"Weed Prime, Loud House",weed-prime-loud-house,dispensary,,1901 S DORT HWY,FLINT,MI,48503,US,43.00738968,-83.65404683,,,,AU-R-001001,FALSE,FALSE,FALSE,FALSE
US-0012767,Weedish LLC,weedish-llc,Weedish LLC,weedish-llc,dispensary,,128 E 86th St,New York,NY,10028,US,40.77961,-73.95591,,,,OCM-CAURD-24-000087,FALSE,FALSE,FALSE,TRUE
US-0012768,WEEDKRAFT LLC,weedkraft-llc,The Flowery,flowery,dispensary,,112 Christopher St,New York,NY,10014,US,40.73317,-74.00523,,,,OCM-CAURD-25-000282,FALSE,FALSE,FALSE,TRUE
US-0012769,WEEDMART LLC,weedmart-llc,Pure Green,pure-green,dispensary,,3108,Marine Dr Astoria,OR,97103-2734,US,46.1913167,-123.8092482,,,,050-10159373F6B,FALSE,FALSE,FALSE,FALSE
US-0012770,Weedmo LLC,weedmo-llc,ENR SAC,enr-sac,dispensary,,,,CA,,US,,,(559) 303-4866,Skgtrinity.Thomas@gmail.Com,,C9-0000528-LIC,FALSE,FALSE,FALSE,FALSE
US-0012771,WEEDS R US INC,weeds-r-us-inc,Liberty Buds,liberty-buds,dispensary,weedsrusnyc.com,1115 1st Ave,New York,NY,10065,US,40.76103,-73.96097,,,,OCM-CAURD-24-000075,FALSE,FALSE,FALSE,FALSE
US-0012772,Weedys,weedys,Weedys,weedys,dispensary,,1118 S Telegraph RD Suite A,Monroe,MI,48161,US,41.90823687,-83.42372071,,,,AU-R-000715,FALSE,FALSE,FALSE,FALSE
US-0012773,"Well Bred, Inc.",well-bred-inc,"Well Bred, Inc.",well-bred-inc,cultivator,,,,CA,,US,,,(760) 579-1888,Mikef.Wellbred@gmail.Com,,CCL20-0002056,FALSE,FALSE,FALSE,TRUE
US-0012774,"Wellbred, Inc.",wellbred-inc,Well Bred,well-bred,other,,,,CA,,US,,,(760) 579-1888,Mikef.Wellbred@gmail.Com,,C11-0001256-LIC,FALSE,FALSE,FALSE,TRUE
US-0012775,Wellmar LLC,wellmar-llc,Plantshop,plantshop,other,,2031 Wellmar Dr,Ukiah,CA,95482,US,39.14999771,-123.207634,(707) 367-1264,Rc@plantshop.Co,,C12-0000282-LIC,FALSE,FALSE,FALSE,TRUE
US-0012776,Wellness Caregivers Collective,wellness-caregivers-collective,West Coast Holistic Center,west-coast-holistic-center,dispensary,,15460 W Devonshire St,Mission Hills,CA,91345,US,34.257044,-118.469483,(818) 424-5242,Wcaregivers2018@gmail.Com,,C10-0000337-LIC,FALSE,FALSE,FALSE,FALSE
US-0012777,Wellness Caregivers Collective,wellness-caregivers-collective,West Coast Holistic Center,west-coast-holistic-center,other,,,,CA,,US,,,(818) 424-5242,Wcaregivers2018@gmail.Com,,C11-0000567-LIC,FALSE,FALSE,FALSE,FALSE
US-0012778,Wellness Caregivers Collective,wellness-caregivers-collective,West Coast Holistic Center,west-coast-holistic-center,other,,,,CA,,US,,,(818) 893-9091,Adhlaw@gmail.Com,,DCC-10003400,FALSE,FALSE,FALSE,TRUE
US-0012779,WELLNESS CENTER OF THE ROCKIES INC,wellness-center-of-the-rockies-inc,THE CENTER,center,dispensary,,600 South Broadway,Denver,CO,80209,US,39.70566992,-104.9874829,,,,402-00956|402R-00399,FALSE,FALSE,FALSE,TRUE
US-0012780,WELLNESS CENTER OF THE ROCKIES INC,wellness-center-of-the-rockies-inc,THE CENTER,center,cultivator|dispensary,,2130 South Lipan Street,Denver,CO,80223,US,39.67794093,-105.0017077,,,,403-01509|403R-00456,FALSE,FALSE,FALSE,TRUE
US-0012781,WELLNESS CENTERS OF COLORADO LLC,wellness-centers-of-colorado-llc,EMJ'S,emjs,dispensary,,2918-2920 Wood Avenue,Colorado Springs,CO,80907,US,38.87371362,-104.8256688,,,,402-00513|402R-01081,FALSE,FALSE,FALSE,FALSE
US-0012782,WELLNESS CENTERS OF COLORADO LLC,wellness-centers-of-colorado-llc,FLAVORS,flavors,dispensary,,"2755 Ore Mill Road, Unit 13",Colorado Springs,CO,80904,US,38.84786746,-104.8696911,,,,402-00789,FALSE,FALSE,FALSE,FALSE
US-0012783,WELLNESS CENTERS OF COLORADO LLC,wellness-centers-of-colorado-llc,FLAVORS,flavors,dispensary,,2755 Ore Mill Road Unit 13,Colorado Springs,CO,80904,US,38.84786746,-104.8696911,,,,402R-01087,FALSE,FALSE,FALSE,FALSE
US-0012784,WELLNESS CENTERS OF COLORADO LLC,wellness-centers-of-colorado-llc,FLAVORS,flavors,cultivator,,2755 Ore Mill Road #13-14,Colorado Springs,CO,80904,US,38.84786746,-104.8696911,,,,403-02406,FALSE,FALSE,FALSE,FALSE
US-0012785,WELLNESS CENTERS OF COLORADO LLC,wellness-centers-of-colorado-llc,FRONT RANGE CANNABIS,front-range-cannabis,dispensary,,1330 West Garden of the Gods Road,Colorado Springs,CO,80907,US,38.89667398,-104.8517122,,,,402-00581,FALSE,FALSE,FALSE,TRUE
US-0012786,WELLNESS CENTERS OF COLORADO LLC,wellness-centers-of-colorado-llc,ZIPZ,zipz,dispensary,,403 North Circle Drive,Colorado Springs,CO,80909,US,38.83796913,-104.7758333,,,,402-01044,FALSE,FALSE,FALSE,TRUE
