License_Number,UBI,Trade_Name,Licensee,Privilege_Status,Privilege_Type,Street,Suite,City,State,ZIP,County,Phone,Expiration_Date,Mailing_Address,SE_Retailer
426198,6033588470010003,THE HERBAL GARDENS,,ACTIVE TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,PUYALLUP,WA,983713313,PIERCE,2533530740,,,
071368,6033550310010004,THE HERBERY,,ACTIVE (ISSUED),CANNABIS RETAILER,330 NE CHKALOV DR STE C & D,STE C & D,VANCOUVER,WA,98684,CLARK,3608417504,,,
084045,6033550310010001,THE HERBERY,,CLOSED (PERMANENT),CANNABIS RETAILER,212 NE 164TH AVE STE 11,,VANCOUVER,WA,986840000,CLARK,3609490319,,,
413848,6033550310010002,THE HERBERY,,CLOSED (PERMANENT),CANNABIS RETAILER,6018 NE ST JOHNS RD STE D,,VANCOUVER,WA,986610000,CLARK,3609490319,,,
414761,6033550310010008,THE HERBERY,,ACTIVE (ISSUED),CANNABIS RETAILER,2815 ST. JOHNS ROAD   STE B,,VANCOUVER,WA,98661,CLARK,3608417504,,,
415557,6033585350010002,THE HERBERY,,CLOSED (PERMANENT),CANNABIS RETAILER,3312 W NOB HILL BLVD,,YAKIMA,WA,989020000,YAKIMA,3609079694,,,
426563,6033550310010005,THE HERBERY,,ACTIVE (ISSUED),CANNABIS RETAILER,6018 NE ST JOHNS RD STE D,SMP - 2,VANCOUVER,WA,98661,CLARK,3608417504,,,
428826,6033550310010006,THE HERBERY,,ACTIVE (ISSUED),CANNABIS RETAILER,1401 NE 78TH ST,,VANCOUVER,WA,98665,CLARK,3608417504,,,
430925,6033550310010007,THE HERBERY,,ACTIVE (ISSUED),CANNABIS RETAILER,12001 NE FOURTH PLAIN BLVD,,VANCOUVER,WA,98682,CLARK,3608417504,,,
414886,6033550310000000,THE HERBERY (TITLE OWNER ONLY),,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,RIDGEFIELD,WA,986423354,CLARK,3609079694,,,
414886,6033550310000000,THE HERBERY (TITLE OWNER ONLY),,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,RIDGEFIELD,WA,986423354,CLARK,3609079694,,,
412921,6033511330010001,THE HIDDEN BUSH,,ACTIVE (ISSUED),CANNABIS RETAILER,3230 E HWY 101,,PORT ANGELES,WA,983629073,CLALLAM,3604529395,,,
076458,6033488710010006,THE JOINT,,CLOSED (PERMANENT),CANNABIS RETAILER,2409 PACIFIC AVE,,TACOMA,WA,984022910,PIERCE,4254710283,,,
413677,6017178530010004,THE JOINT,,CLOSED (PERMANENT),CANNABIS RETAILER,1840 JAMES ST,,BELLINGHAM,WA,982254623,WHATCOM,3603032860,,,
413677,6035652650010002,THE JOINT,,CLOSED (PERMANENT),CANNABIS RETAILER,1840 JAMES ST,,BELLINGHAM,WA,982254623,WHATCOM,3602200439,,,
414065,6033488710010003,THE JOINT,,CLOSED (PERMANENT),CANNABIS RETAILER,1510 N WENATCHEE AVE,,WENATCHEE,WA,988011157,CHELAN,4254710283,,,
414893,6033488710010011,THE JOINT,,ACTIVE (ISSUED),CANNABIS RETAILER,9506 19TH AVE SE STE 100,,EVERETT,WA,982083801,SNOHOMISH,4254710283,,,
420389,6033025530010006,THE JOINT,,ACTIVE (ISSUED),CANNABIS RETAILER,14325 1ST AVE S STE 101,,BURIEN,WA,98168,KING,2062255555,,,
420800,6033526180010004,THE JOINT,,CLOSED (PERMANENT),CANNABIS RETAILER,2119 LINCOLN STREET,,BELLINGHAM,WA,982254147,WHATCOM,3603251201,,,
420801,6033526180010005,THE JOINT,,CLOSED (PERMANENT),CANNABIS RETAILER,9574 OLD HWY 99 NORTH RD,,BURLINGTON,WA,982336811,SKAGIT,3603251201,,,
421804,6033531960010004,THE JOINT,,CLOSED (PERMANENT),CANNABIS RETAILER,4336 ROOSEVELT WAY NE STE C,,SEATTLE,WA,981054764,KING,2062854005,,,
421804,6035602530010008,THE JOINT,,ACTIVE (ISSUED),CANNABIS RETAILER,4336 ROOSEVELT WAY NE STE C,,SEATTLE,WA,98105,KING,2062833333,,,
422448,6033488710010007,THE JOINT,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,LAKE STEVENS,WA,982580000,SNOHOMISH,4254710283,,,
422448,6033488710010007,THE JOINT,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,LAKE STEVENS,WA,982580000,SNOHOMISH,4254710283,,,
426606,6033488710010008,THE JOINT,,CLOSED (PERMANENT),CANNABIS RETAILER,3502 S 74TH ST,,TACOMA,WA,984093912,PIERCE,4254710283,,,
434494,6033488710010014,THE JOINT,,ACTIVE (ISSUED),CANNABIS RETAILER,7233 SOUTH TACOMA WAY,,TACOMA,WA,984093933,PIERCE,4254710283,,,
361676,6033594910010005,THE KUSHERY,,ACTIVE (ISSUED),CANNABIS RETAILER,16412 TROMBLEY RD,,SNOHOMISH,WA,98290,SNOHOMISH,2062715468,,,
415507,6033594840010002,THE KUSHERY,,ACTIVE (ISSUED),CANNABIS RETAILER,5626 134TH PL SE STE B,,EVERETT,WA,98208,SNOHOMISH,4256337515,,,
415513,6035088960010001,THE KUSHERY,,ACTIVE (ISSUED),CANNABIS RETAILER,19258 15TH AVE NE STE B,,LAKE FOREST PARK,WA,981552315,KING,4252098924,,,
415517,6033594830010003,THE KUSHERY,,CLOSED (PERMANENT),CANNABIS RETAILER,18026 STATE ROUTE 9 SE STE B,,SNOHOMISH,WA,982965330,SNOHOMISH,3608633256,,,
420645,6033594880010006,THE KUSHERY,,ACTIVE (ISSUED),CANNABIS RETAILER,27206 88TH AVE NW,,STANWOOD,WA,98292,SNOHOMISH,4256337515,,,
430774,6035684720010003,THE KUSHERY,,ACTIVE (ISSUED),CANNABIS RETAILER,4808 EVERGREEN WAY,SMP - 1,EVERETT,WA,98203,SNOHOMISH,4252597958,,,
437800,6033594830010005,THE KUSHERY,,ACTIVE (ISSUED),CANNABIS RETAILER,8526 164TH ST SE,,SNOHOMISH,WA,98296,SNOHOMISH,3608633256,,,
422632,6035889360010004,THE LINK,,ACTIVE (ISSUED),CANNABIS RETAILER,2211 46TH AVE,,LONGVIEW,WA,986325013,COWLITZ,2062000462,,,
413295,6035727170010002,THE LUCKY LEAF,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,PASCO,WA,993010000,FRANKLIN,5096194887,,,
413295,6035727170010002,THE LUCKY LEAF,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,PASCO,WA,993010000,FRANKLIN,5096194887,,,
435362,6035727170010003,THE LUCKY LEAF,,ACTIVE (ISSUED),CANNABIS RETAILER,3501 RD 68 STE 104,,PASCO,WA,993011973,FRANKLIN,5096194887,,,
415303,6035683400010001,THE M STORE,,CLOSED (PERMANENT),CANNABIS RETAILER,1503 A E NOB HILL BLVD,,YAKIMA,WA,989010000,YAKIMA,4252603482,,,
415216,6034419620010001,THE MARIJUANA MERCANTILE,,ACTIVE (ISSUED),CANNABIS RETAILER,8411 SR 92 STE 5,,GRANITE FALLS,WA,98252,SNOHOMISH,3603227122,,,
414983,6033520850010002,THE NOVEL TREE,,ACTIVE (ISSUED),CANNABIS RETAILER,1817 130TH AVE NE SUITE B,,BELLEVUE,WA,98005,KING,3609301700,,,
434843,6046417090010002,THE NOVEL TREE,,ACTIVE (ISSUED),CANNABIS RETAILER,3720 KITSAP WAY STE AA,,BREMERTON,WA,98312,KITSAP,3606162014,,,
424647,6035688340010006,THE OL' POT SHOPPE,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,YAKIMA,WA,989088929,YAKIMA,5094065852,,,
424647,6035688340010006,THE OL' POT SHOPPE,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,YAKIMA,WA,989088929,YAKIMA,5094065852,,,
434994,6032012110010004,THE PACIFIC OUTPOST,,ACTIVE (ISSUED),CANNABIS RETAILER,3221 W COURT S,,PASCO,WA,99301,FRANKLIN,8018422416,,,
420800,6040339750010001,THE POT SHOP BELLINGHAM,,CLOSED (PERMANENT),CANNABIS RETAILER,2119 LINCOLN STREET,,BELLINGHAM,WA,982254147,WHATCOM,3606710111,,,
430084,6035652650010003,THE POT SHOP BELLINGHAM,,CLOSED (PERMANENT),CANNABIS RETAILER,1321 W BAKERVIEW RD,,BELLINGHAM,WA,982269691,WHATCOM,3607560000,,,
413870,6033559500010002,THE REEF,,ACTIVE (ISSUED),CANNABIS RETAILER,1107 N CALLOW AVE STE C,,BREMERTON,WA,98312,KITSAP,2066866362,,,
421332,6041066530010001,THE REEF,,CLOSED (PERMANENT),CANNABIS RETAILER,3405 4TH AVE S,,SEATTLE,WA,981341904,KING,2066866362,,,
421708,6044521810010001,THE REEF,,CLOSED (PERMANENT),CANNABIS RETAILER,316 N 36TH ST STE B,,SEATTLE,WA,981038953,KING,2067556345,,,
426562,6041066530010002,THE REEF,,ACTIVE (ISSUED),CANNABIS RETAILER,1525 E OLIVE WAY STE B,,SEATTLE,WA,98122,KING,2067556345,,,
432849,6044521810010002,THE REEF,,ACTIVE (ISSUED),CANNABIS RETAILER,303 S MICHIGAN ST,,SEATTLE,WA,98108,KING,2067556345,,,
412027,6016367550010002,THE RETAIL POT SHOP,,CLOSED (PERMANENT),CANNABIS RETAILER,7824 RIVER ROAD E,SUITE B,PUYALLUP,WA,983713886,PIERCE,2532250200,,,
414216,6033524760010002,THE ROACH 420,,CLOSED (PERMANENT),CANNABIS RETAILER,133 STATE AVE,,BREWSTER,WA,988129643,DOUGLAS,5094497334,,,
415343,6033551240010001,THE ROOT CELLAR,,ACTIVE (ISSUED),CANNABIS RETAILER,23632 NE STATE ROUTE 3,,BELFAIR,WA,985288309,MASON,3604348767,,,
420764,6033581250010004,THE SAGE SHOP,,CLOSED (PERMANENT),CANNABIS RETAILER,1096 HWY 153,,METHOW,WA,988340000,OKANOGAN,5093225286,,,
430775,6033581250010005,"THE SAGE SHOP, LLC",,ACTIVE (ISSUED),CANNABIS RETAILER,33607 US HIGHWAY 97 STE B,,OROVILLE,WA,988449525,OKANOGAN,4252238435,,,
413773,6034102670010001,THE SLOW BURN,,ACTIVE (ISSUED),CANNABIS RETAILER,4101 MAIN STREET,,UNION GAP,WA,98903,YAKIMA,5099610810,,,
414470,6033571300010002,THE SLOW BURN,,CLOSED (PERMANENT),CANNABIS RETAILER,1151 MARKET ST,,UNION GAP,WA,989030000,YAKIMA,5099616719,,,
414470,6034102670010002,THE SLOW BURN,,ACTIVE (ISSUED),CANNABIS RETAILER,1151 MARKET ST,,UNION GAP,WA,98903,YAKIMA,5099610810,,,
414996,6034139420010001,THE SLOW BURN,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,WEST RICHLAND,WA,993535066,BENTON,5093140968,,,
414996,6034139420010001,THE SLOW BURN,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,WEST RICHLAND,WA,993535066,BENTON,5093140968,,,
415185,6033625930010001,THE SLOW BURN,,CLOSED (PERMANENT),CANNABIS RETAILER,304 W SEATTLE AVE STE F,,MOXEE,WA,98936,YAKIMA,5099610810,,,
415185,6033625930010001,THE SLOW BURN,,CLOSED (PERMANENT),CANNABIS RETAILER,304 W SEATTLE AVE STE F,,MOXEE,WA,989360000,YAKIMA,5099610810,,,
415185,6034102670010005,THE SLOW BURN,,ACTIVE (ISSUED),CANNABIS RETAILER,304 W SEATTLE AVE STE F,,MOXEE,WA,98936,YAKIMA,5099610810,,,
412494,6033500580010001,THE STASH BOX,,ACTIVE (ISSUED),CANNABIS RETAILER,3108 A ST SE STE F & G,,AUBURN,WA,980028811,KING,2537970959,,,
422944,6047020050010001,THE STATION NW LL/TRADE- THE STATION,,ACTIVE (ISSUED),CANNABIS RETAILER,1514 W UNIVERSITY WAY,,ELLENSBURG,WA,989262337,KITTITAS,3607910112,,,
414716,6033576000010002,THE TOP SHELF,,CLOSED (PERMANENT),CANNABIS RETAILER,1305 S HAYFORD RD STE A,,AIRWAY HEIGHTS,WA,992245276,SPOKANE,5099444350,,,
414716,6042761450010001,THE TOP SHELF,,ACTIVE (ISSUED),CANNABIS RETAILER,1305 S HAYFORD RD STE A,,AIRWAY HEIGHTS,WA,99224,SPOKANE,5094741050,,,
413570,6047312080010001,THE VAULT,,ACTIVE (ISSUED),CANNABIS RETAILER,11013 LAKE CITY WAY NE,,SEATTLE,WA,981250000,KING,4252488559,,,
413926,6034686340010001,THE VAULT,,CLOSED (PERMANENT),CANNABIS RETAILER,207 E SPRAGUE AVE UNIT 213,,SPOKANE,WA,992020000,SPOKANE,4252488559,,,
426050,6034686340010003,THE VAULT,,ACTIVE (ISSUED),CANNABIS RETAILER,2720 E 29TH AVE,,SPOKANE,WA,992234808,SPOKANE,4252488559,,,
088920,6033553980010005,THE VAULT CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,1323 E PIONEER HWY,,STANWOOD,WA,98292,SNOHOMISH,4252488559,,,
414829,6035990340010001,THE VAULT CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,9626 32ND ST SE,,LAKE STEVENS,WA,982050000,SNOHOMISH,4252488559,,,
420619,6033553980010004,THE VAULT CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,11701 HIGHWAY 99,,EVERETT,WA,982044809,SNOHOMISH,4252488559,,,
421658,6030389270010002,THE WASHINGTON STATE CANNABIS GROUP,,CLOSED (PERMANENT),CANNABIS RETAILER,8606 PRESTON FALL CITY RD SE,,PRESTON,WA,980500000,KING,2535834309,,,
414712,6033599480010001,THE WEED SHACK,,CLOSED (PERMANENT),CANNABIS RETAILER,2294 STATE ROUTE 109,,HOQUIAM,WA,985500000,GRAYS HARBOR,2539059448,,,
422457,6035727160010002,THE WEED SHOP,,CLOSED (PERMANENT),CANNABIS RETAILER,25171 SR 525 #2,#2,GREENBANK,WA,982530000,ISLAND,3235483643,,,
414868,6033564790010002,THE WEST SEATTLE MARIJUANA STORE,,CLOSED (PERMANENT),CANNABIS RETAILER,10825 MYERS WAY S,,SEATTLE,WA,98168,KING,2063355857,,,
421918,6033530980010007,THE WORLD FAMOUS CANNABIS STORE,,ACTIVE (ISSUED),CANNABIS RETAILER,8962 BEAVER VALLEY RD,,CHIMACUM,WA,98325,JEFFERSON,3607316611,,,
420812,6042871740010001,THE ZEN DEN,,CLOSED (PERMANENT),CANNABIS RETAILER,257 ENGH RD,,OMAK,WA,988419472,OKANOGAN,5096990471,,,
415115,6033594140010002,THEOREM,,CLOSED (PERMANENT),CANNABIS RETAILER,6323 NE BOTHEL WAY,,KENMORE,WA,980280000,KING,2066418344,,,
415115,6047857580010001,THEOREM CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,6323 NE BOTHEL WAY,,KENMORE,WA,980288940,KING,2069728500,,,
433824,6047857580010002,THEOREM CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,6251 NE BOTHELL WAY STE 100,,KENMORE,WA,98028,KING,4254066797,,,
414074,6033423140010001,THRIVE,,CLOSED (PERMANENT),CANNABIS RETAILER,2526 E HILLSBORO ST,STE A,PASCO,WA,993010000,FRANKLIN,5098604315,,,
415183,6033625650010001,"TJ'S CANNABIS BUDS, EDIBLES, OILS & MORE",,CLOSED (PERMANENT),CANNABIS RETAILER,1428 OLYMPIC HWY S,STE A,SHELTON,WA,985840000,MASON,3604272990,,,
433175,6035502430010002,"TJ'S CANNABIS BUDS, EDIBLES, OILS & MORE",,ACTIVE (ISSUED),CANNABIS RETAILER,3005 NORTHVIEW CIR UNIT 1,,SHELTON,WA,98584,MASON,3604272990,,,
415183,6035502430010001,"TJ'S CANNABIS BUDS, OILS, AND MORE",,CLOSED (PERMANENT),CANNABIS RETAILER,1428 OLYMPIC HWY S STE A,,SHELTON,WA,985840000,MASON,3604272990,,,
400209,6033519780010001,TOKEN HERB,,CLOSED (PERMANENT),CANNABIS RETAILER,837 A CRESCENT BEACH RD,,EASTSOUND,WA,982451695,SAN JUAN,3603766900,,,
417486,6026266680010005,TOKER FRIENDLY,,CLOSED (PERMANENT),CANNABIS RETAILER,1515 S LYONS RD  STE B,STE B,AIRWAY HEIGHTS,WA,990010000,SPOKANE,5099946599,,,
417486,6034472620010002,TOKER FRIENDLY,,ACTIVE (ISSUED),CANNABIS RETAILER,1515 S LYONS RD  STE B,STE B,AIRWAY HEIGHTS,WA,99001,SPOKANE,5092448728,,,
421846,6049183370010001,TOP BEARD LLC,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,RICHLAND,WA,993520000,BENTON,4049851766,,,
414513,6033560240010003,TOP CAT ENTERPRISES,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,MARYSVILLE,WA,982717808,SNOHOMISH,2534489170,,,
414513,6033560240010003,TOP CAT ENTERPRISES,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,MARYSVILLE,WA,982717808,SNOHOMISH,2534489170,,,
413782,6043160690010002,TOP SHELF 420,,ACTIVE (ISSUED),CANNABIS RETAILER,3015 PACIFIC AVE SE,,OLYMPIA,WA,98501,THURSTON,2534057153,,,
414256,6033505750010001,TOP SHELF CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,3863 HANNEGAN RD,,BELLINGHAM,WA,982269103,WHATCOM,3602243735,,,
413369,6034203350010001,TREEHOUSE CLUB,,ACTIVE (ISSUED),CANNABIS RETAILER,14421 E TRENT AVE,SMP - 1,SPOKANE VALLEY,WA,99216,SPOKANE,5094132169,,,
415234,6033531960010003,TRICHOME & CALYX CORP.,,CLOSED (PERMANENT),CANNABIS RETAILER,3845 BRIDGE WAY N,,SEATTLE,WA,981030000,KING,7138760850,,,
352400,6031373140010007,TRIPLE C COLLECTIVE,,CLOSED (PERMANENT),CANNABIS RETAILER,2708 6TH AVE,,TACOMA,WA,984067213,PIERCE,2535074725,,,
420785,6031373140010008,TRIPLE C COLLECTIVE,,CLOSED (PERMANENT),CANNABIS RETAILER,5917 N 26TH ST STE A,,TACOMA,WA,984072359,PIERCE,2532675428,,,
413529,6033550270010001,TRIPPY HIPPIE CANNABIS CO.,,ACTIVE (ISSUED),CANNABIS RETAILER,794 KENTUCKY ST,,BELLINGHAM,WA,982250000,WHATCOM,2088192110,,,
414871,6033568870010002,TROVE MEDICAL AND RECREATIONAL,,ACTIVE (ISSUED),CANNABIS RETAILER,218 N SAMISH WAY STE 103,,BELLINGHAM,WA,982256031,WHATCOM,3603933459,,,
407950,6035599710010003,TRU GREENTHUMB,,ACTIVE (ISSUED),CANNABIS RETAILER,1254 MT SAINT HELENS WAY NE #C,STE C,CASTLE ROCK,WA,98611,COWLITZ,3608134545,,,
421929,6035599710010002,TRU GREENTHUMB,,CLOSED (PERMANENT),CANNABIS RETAILER,1350 ATLANTIC AVE,,WOODLAND,WA,986748457,COWLITZ,3607314157,,,
414345,6035352180010001,UNCLE ANDO'S WURLD OF WEED,,CLOSED (PERMANENT),CANNABIS RETAILER,401 SOUTH BOONE,,ABERDEEN,WA,985208508,GRAYS HARBOR,4255036116,,,
415045,6033578790010001,UNCLE ANDO'S WURLD OF WEED,,ACTIVE (ISSUED),CANNABIS RETAILER,1905 JOHNSON RD STE A,,CENTRALIA,WA,98531,LEWIS,3602813921,,,
413996,6045980960010003,UNCLE IKE'S,,ACTIVE (ISSUED),CANNABIS RETAILER,1411 E OLIVE WAY,,SEATTLE,WA,981222127,KING,2063300498,,,
414533,6034095790010001,UNCLE IKE'S,,CLOSED (PERMANENT),CANNABIS RETAILER,2310 EAST UNION ST,,SEATTLE,WA,981222966,KING,2065055555,,,
414533,6045980960010001,UNCLE IKE'S,,ACTIVE (ISSUED),CANNABIS RETAILER,2310 EAST UNION ST,,SEATTLE,WA,981222966,KING,2064203784,,,
420793,6045980960010004,UNCLE IKE'S,,CLOSED (PERMANENT),CANNABIS RETAILER,11064 LAKE CITY WAY NE  STE 6,STE 6,SEATTLE,WA,981256730,KING,2064203784,,,
421141,6035545560010001,UNCLE IKE'S,,CLOSED (PERMANENT),CANNABIS RETAILER,501 15TH AVE E,,SEATTLE,WA,981120000,KING,2063915510,,,
421141,6045980960010002,UNCLE IKE'S,,ACTIVE (ISSUED),CANNABIS RETAILER,501 15TH AVE E,,SEATTLE,WA,981120000,KING,2064203784,,,
421514,6045980960010005,UNCLE IKE'S,,ACTIVE (ISSUED),CANNABIS RETAILER,9822 15TH AVE SW,,SEATTLE,WA,981062850,KING,2064203784,,,
433474,6045980960010006,UNCLE IKE'S,,ACTIVE (ISSUED),CANNABIS RETAILER,11306 LAKE CITY WAY NE,,SEATTLE,WA,981255306,KING,2068515555,,,
421514,6035617000010001,UNCLE IKES,,CLOSED (PERMANENT),CANNABIS RETAILER,9822 15TH AVE SW STE B,,SEATTLE,WA,981062850,KING,2063915510,,,
420793,6044226530010001,UNCLE IKES 5 LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,11064 LAKE CITY WAY NE  STE 6,STE 6,SEATTLE,WA,981256730,KING,2064203784,,,
431706,6053197780010001,UNCLE WILLIE'S CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,508 ALLEN ST UNIT A,,KELSO,WA,98626,COWLITZ,6232382028,,,
415325,6042287520010001,UNIVERSAL HOLDINGS LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,12230 AURORA AVE N STE B,,SEATTLE,WA,981338033,KING,4256985381,,,
415010,6033850920010001,URBAN BUD,,CLOSED (PERMANENT),CANNABIS RETAILER,112 S 24TH ST,,TACOMA,WA,984022904,PIERCE,2533271572,,,
362444,6035684740010001,V.S.W.,,CLOSED (PERMANENT),CANNABIS RETAILER,13014 WA-99,,EVERETT,WA,982040000,SNOHOMISH,2062715468,,,
414454,6046424930010001,VASHON ROOTS,,CLOSED (PERMANENT),CANNABIS RETAILER,19001 VASHON HIGHWAY SOUTHWEST,,VASHON ISLAND,WA,980700000,KING,2062612916,,,
414454,6043539840010002,VASHON TIMES,,ACTIVE (ISSUED),CANNABIS RETAILER,19001 VASHON HIGHWAY SOUTHWEST,,VASHON ISLAND,WA,980705214,KING,2069308577,,,
420619,6032036520010002,VAULT CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,11701 HIGHWAY 99,,EVERETT,WA,982044809,SNOHOMISH,4252488559,,,
415534,6033593680010003,VELA,,CLOSED (PERMANENT),CANNABIS RETAILER,1944 1ST AVE S #100,,SEATTLE,WA,981341406,KING,2069728500,,,
420793,6033593680010005,VELA,,CLOSED (PERMANENT),CANNABIS RETAILER,11064 LAKE CITY WAY NE,STE 6,SEATTLE,WA,981256730,KING,2067907446,,,
415287,6027085610010002,VELICAHN,,CLOSED (PERMANENT),CANNABIS RETAILER,15804 HWY 99,,LYNNWOOD,WA,980871426,SNOHOMISH,4254441575,,,
431909,6046557890010002,VIBE CANNABIS CO.,,CLOSED (PERMANENT),CANNABIS RETAILER,311 OAK ST,,KELSO,WA,986262303,COWLITZ,5093938023,,,
434798,6046557890010003,VIBE CANNABIS CO.,,ACTIVE (ISSUED),CANNABIS RETAILER,406 OAK ST,,KELSO,WA,98626,COWLITZ,5093938023,,,
415445,6033597170010003,W.C.W. ENTERPRISES,,ACTIVE (ISSUED),CANNABIS RETAILER,3708 MT BAKER HWY,,EVERSON,WA,982470000,WHATCOM,2063557279,,,
422399,6035684720010002,W.V.S. LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,EVERETT,WA,982043757,SNOHOMISH,2062715468,,,
422399,6035684720010002,W.V.S. LLC,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,EVERETT,WA,982043757,SNOHOMISH,2062715468,,,
415641,6033593720010003,WALLA WALLA CANNABIS COMPANY,,ACTIVE (ISSUED),CANNABIS RETAILER,927 W MAIN ST,,WALLA WALLA,WA,993622746,WALLA WALLA,5098764946,,,
414011,6033374760010001,WALLA WALLA WEEDERY,,CLOSED (PERMANENT),CANNABIS RETAILER,207 S 9TH AVE,,WALLA WALLA,WA,993622700,WALLA WALLA,5098764279,,,
425273,6033374760010003,WALLA WALLA WEEDERY,,CLOSED (PERMANENT),CANNABIS RETAILER,728 IRENE ST,,WALLA WALLA,WA,993621604,WALLA WALLA,5098764279,,,
434392,6033374760010004,WALLA WALLA WEEDERY,,ACTIVE (ISSUED),CANNABIS RETAILER,1603 E ISAACS AVE,,WALLA WALLA,WA,99362,WALLA WALLA,5098764279,,,
414128,6033557220010003,WASHINGTON GREEN LEAF,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,CENTRALIA,WA,985319649,LEWIS,4253124423,,,
414128,6033557220010003,WASHINGTON GREEN LEAF,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,CENTRALIA,WA,985319649,LEWIS,4253124423,,,
420382,6031478630010002,WASHINGTON O G,,CLOSED (PERMANENT),CANNABIS RETAILER,5300 17TH AVE NW   STE B,,SEATTLE,WA,981073815,KING,3038295712,,,
415148,6035688340010001,WASHINGTON RETAIL PARTNERS,,CLOSED (PERMANENT),CANNABIS RETAILER,591 STATE RTE 821  STE B,STE B,YAKIMA,WA,989019396,YAKIMA,5094065852,,,
422602,6035688340010005,WASHINGTON RETAIL PARTNERS LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,993360000,BENTON,2067697115,,,
422602,6035688340010005,WASHINGTON RETAIL PARTNERS LLC,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,993360000,BENTON,2067697115,,,
414559,6035859930010003,WASHINGTON STATE CANNABIS COMPANY,,CLOSED (PERMANENT),CANNABIS RETAILER,2415 ROBERTSON DRIVE,,RICHLAND,WA,993545310,BENTON,2066607221,,,
414559,6048933590010001,WASHINGTON STATE CANNABIS COMPANY,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,RICHLAND,WA,993545310,BENTON,2064801600,,,
414559,6048933590010001,WASHINGTON STATE CANNABIS COMPANY,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,RICHLAND,WA,993545310,BENTON,2064801600,,,
422752,6014453860010002,WAYNE SEMINOFF COMPANY,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,983360000,BENTON,5039396724,,,
422752,6014453860010002,WAYNE SEMINOFF COMPANY,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,983360000,BENTON,5039396724,,,
414995,6034044400010001,WE'RE JUST BUDS,,CLOSED (PERMANENT),CANNABIS RETAILER,1340 SE BISHOP BLVD STE A,,PULLMAN,WA,991636409,WHITMAN,5093349470,,,
409509,6034797720010002,WEST CHOICE,,CLOSED (PERMANENT),CANNABIS RETAILER,2805 6TH AVE,,TACOMA,WA,984066707,PIERCE,2532250200,,,
413987,6034797720010001,WEST CHOICE,,CLOSED (PERMANENT),CANNABIS RETAILER,5209 POINT FOSDICK DR NW #202,,GIG HARBOR,WA,983350000,PIERCE,2532250200,,,
