name,dba,slug,dba_slug,type,url,is_bad_url,street_address,city,state,zip_code,country,lat,lng,phone,email,license_state
,United One Adelanto LLC,,united-one-adelanto-llc,cultivator,,,,,CA,,US,,,(530) 450-9255,Unitedonea@gmail.Com,CCL22-0001907
,"STUDIO CITY CAREGIVERS, INC.",,studio-city-caregivers-inc,cultivator,,,,,CA,,US,,,(323) 850-1847,Universalcollective@yahoo.Com,CCL18-0000979
,Platinum King Farms LLC,,platinum-king-farms-llc,cultivator,,,,,CA,,US,,,(707) 601-9225,Usageovany@gmail.Com,CCL25-0000317
,Platinum King Farms LLC,,platinum-king-farms-llc,cultivator,,,,,CA,,US,,,(707) 601-9225,Usageovany@gmail.Com,CCL25-0000316
,Platinum King Farms LLC,,platinum-king-farms-llc,cultivator,,,,,CA,,US,,,(707) 601-9225,Usageovany@gmail.Com,CCL25-0000315
,Elsa Enterprises Inc.,,elsa-enterprises-inc,cultivator,,,,,CA,,US,,,(818) 994-3446,Vacho@kushisminc.Com,CCL19-0004827
,"Plan LBC, Inc.",,plan-lbc-inc,cultivator,,,,,CA,,US,,,(818) 984-6115,Valavian818@gmail.Com,CCL21-0002905
,VALLEY TOPS LLC,,valley-tops-llc,cultivator,,,,,CA,,US,,,(360) 601-8817,Valleytops.LLC@icloud.Com,CCL22-0000354
,VALLEY TOPS LLC,,valley-tops-llc,cultivator,,,,,CA,,US,,,(360) 601-8817,Valleytops.LLC@icloud.Com,CCL22-0000356
,"ACE Wellness, Corp.",,ace-wellness-corp,cultivator,,,,,CA,,US,,,(818) 925-9292,Valuloans@gmail.Com,CCL18-0003360
,"ACE Wellness, Corp.",,ace-wellness-corp,cultivator,,,,,CA,,US,,,(818) 925-9292,Valuloans@gmail.Com,CCL24-0000342
,VAN ARSDALE HOLDINGS LLC,,van-arsdale-holdings-llc,cultivator,,,,,CA,,US,,,(510) 719-1888,Vanarsdale707@gmail.Com,CCL20-0001247
,Lucy Gulch LLC,,lucy-gulch-llc,cultivator,,,,,CA,,US,,,(707) 672-5163,Vandal101n@gmail.Com,CCL18-0000306
,VAN DUZEN RIVER GARDENS LLC,,van-duzen-river-gardens-llc,cultivator,,,,,CA,,US,,,(916) 747-4451,Vanduzenrd2500@outlook.Com,CCL22-0000242
,VANK DEVELOPMENT INC.,,vank-development-inc,cultivator,,,,,CA,,US,,,(818) 263-3504,Vankdevelopment@gmail.Com,CCL22-0000282
,VARNIREDS LLC,,varnireds-llc,cultivator,,,,,CA,,US,,,(408) 892-7017,Varnireds@gmail.Com,CCL22-0001605
,"NOBLE AGR, INC.",,noble-agr-inc,cultivator,,,,,CA,,US,,,(818) 424-4174,Vartanvartan371@yahoo.Com,CCL22-0001630
,"DHS 1I, LLC",,dhs-1i-llc,cultivator,,,,,CA,,US,,,(213) 595-8432,Vasilyev.Sergey888@gmail.Com,CCL22-0000364
,VENTOSO FARMS LLC,,ventoso-farms-llc,cultivator,,,,,CA,,US,,,(707) 671-6720,Ventosofarms@gmail.Com,CCL18-0000204
,"Quail Creek Farms, Inc.",,quail-creek-farms-inc,cultivator,,,,,CA,,US,,,(786) 457-4190,Vesellin78@yahoo.Com,CCL21-0004798
,"Quail Creek Farms, Inc.",,quail-creek-farms-inc,cultivator,,,,,CA,,US,,,(786) 457-4190,Vesellin78@yahoo.Com,CCL21-0004799
,"Quail Creek Farms, Inc.",,quail-creek-farms-inc,cultivator,,,,,CA,,US,,,(786) 457-4190,Vesellin78@yahoo.Com,CCL21-0004800
,"Quail Creek Farms, Inc.",,quail-creek-farms-inc,cultivator,,,,,CA,,US,,,(786) 457-4190,Vesellin78@yahoo.Com,CCL21-0005073
,Vesuvio Gardens LLC,,vesuvio-gardens-llc,cultivator,,,,,CA,,US,,,(415) 350-3650,VesuviogardensLLC@gmail.Com,CCL19-0002653
,The Koffee Shop LLC,,koffee-shop-llc,cultivator,,,,,CA,,US,,,(818) 922-4466,Vg@thekoffee.Shop,CCL25-0000103
,"Valley Herbal Center, Inc.",,valley-herbal-center-inc,other,,,,,CA,,US,,,(818) 786-1100,Vhcvannuys@gmail.Com,C11-0000643-LIC
,Paradigm Farms Wellness Co,,paradigm-farms-wellness-co,cultivator,,,,,CA,,US,,,(510) 813-2821,Vicguan68@gmail.Com,CCL19-0005234
,"Fusion Farms, LLC",,fusion-farms-llc,cultivator,,,,,CA,,US,,,(713) 858-7515,Vickik@fusionfarms.Io,CCL18-0000291
,"Tiger Gardens, LLC",,tiger-gardens-llc,cultivator,,,,,CA,,US,,,(310) 498-6554,Victorb94@gmail.Com,CCL23-0000073
,Huang Tian Yang LLC,,huang-tian-yang-llc,cultivator,,,,,CA,,US,,,(801) 227-4871,Victorvong797@gmail.Com,CCL23-0000564
,Huang Tian Yang LLC,,huang-tian-yang-llc,cultivator,,,,,CA,,US,,,(801) 227-4871,Victorvong797@gmail.Com,CCL23-0000565
,BEAMIA LLC,,beamia-llc,cultivator,,,,,CA,,US,,,(949) 742-4431,Viet@loopfinance.Com,CCL24-0000630
,BEAMIA LLC,,beamia-llc,cultivator,,,,,CA,,US,,,(949) 742-4431,Viet@loopfinance.Com,CCL24-0000631
,Beamia LLC,,beamia-llc,cultivator,,,,,CA,,US,,,(949) 742-4431,Viet@loopfinance.Com,CCL24-0000651
,Beamia LLC,,beamia-llc,cultivator,,,,,CA,,US,,,(949) 742-4431,Viet@loopfinance.Com,CCL24-0000652
,"Vilaro Investments, Inc.",,vilaro-investments-inc,cultivator,,,,,CA,,US,,,(510) 592-7486,Vilaroinvestments@gmail.Com,CCL24-0000897
,Highlands Labs LLC,,highlands-labs-llc,cultivator,,,,,CA,,US,,,(951) 310-9926,Villasenorent@gmail.Com,CCL21-0000169
,"Managed Partners, LLC",,managed-partners-llc,cultivator,,,,,CA,,US,,,(818) 585-8371,Vincekrow@gmail.Com,CCL19-0003213
,"Hilltop Farms IV, LLC",,hilltop-farms-iv-llc,cultivator,,,,,CA,,US,,,(619) 761-6379,Vip@tradecraftind.Com,CCL24-0000685
,Vita Viridis Inc.,,vita-viridis-inc,cultivator,,,,,CA,,US,,,(818) 850-1552,Vitaviridisinc@gmail.Com,CCL19-0001363
,Vita Viridis Inc.,,vita-viridis-inc,cultivator,,,,,CA,,US,,,(818) 850-1552,Vitaviridisinc@gmail.Com,CCL19-0001362
,MIRANDA GARDENS,,miranda-gardens,cultivator,,,,,CA,,US,,,(916) 904-9022,Viviana.A.Salas@gmail.Com,CCL18-0001904
,"VZIR, LLC",,vzir-llc,cultivator,,,,,CA,,US,,,(415) 590-0564,Vivivalkov@gmail.Com,CCL24-0000076
,Scythian Inc.,,scythian-inc,cultivator,,,,,CA,,US,,,(916) 412-7181,Vkriv1@gmail.Com,CCL22-0000270
,Nanofarms Group,,nanofarms-group,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL20-0001004
,Nanofarms Group,,nanofarms-group,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004986
,Nanofarms Group,,nanofarms-group,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004934
,Nanofarms Group,,nanofarms-group,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004935
,Nanofarms Group,,nanofarms-group,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004936
,Nanofarms Group,,nanofarms-group,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004937
,Nanofarms Group,,nanofarms-group,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004938
,Nanofarms Group,,nanofarms-group,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004949
,Nanofarms Group,,nanofarms-group,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004950
,Nanofarms Group,,nanofarms-group,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004951
,Nanofarms Group,,nanofarms-group,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004952
,Nanofarms Group,,nanofarms-group,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004953
,Nanofarms Group,,nanofarms-group,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004954
,Nanofarms Group,,nanofarms-group,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004955
,Nanofarms Group,,nanofarms-group,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004969
,Nanofarms Group,,nanofarms-group,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004971
,Nanofarms Group,,nanofarms-group,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004972
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004947
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004948
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004956
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004957
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004958
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004959
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004960
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004961
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004962
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004968
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004970
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004975
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004976
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004977
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004978
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004979
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004980
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004981
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004983
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004984
,Nanofarms Group Inc,,nanofarms-group-inc,cultivator,,,,,CA,,US,,,(714) 888-5718,Vlin@nanofarms.Co,CCL21-0004985
,Foreign Genetics Inc.,,foreign-genetics-inc,cultivator,,,,,CA,,US,,,(818) 795-5046,Vrarrion@gmail.Com,CCL19-0000633
,"Cal State Investments, LLC",,cal-state-investments-llc,cultivator,,,,,CA,,US,,,(818) 697-2067,Vshamiryan@yahoo.Com,CCL20-0001302
,Cali Clone Shark LLC,,cali-clone-shark-llc,cultivator,,,,,CA,,US,,,(818) 281-2674,Vzadouri@gmail.Com,CCL23-0000185
,Sungold Flat,,sungold-flat,cultivator,,,,,CA,,US,,,(707) 845-3123,Walanceone@yahoo.Com,CCL19-0002607
,"Dry Creek Gardens, Inc.",,dry-creek-gardens-inc,cultivator,,,,,CA,,US,,,(707) 498-5435,Wallacestarwars@yahoo.Com,CCL18-0000217
,"Crossland Management, LLC",,crossland-management-llc,cultivator,,,,,CA,,US,,,(707) 502-2642,Walter@rcest1860.Com,CCL18-0000240
,Waterbird Farms,,waterbird-farms,cultivator,,,,,CA,,US,,,(559) 602-3332,Waterbirdfarms2026@gmail.Com,CCL25-0000425
,"WSC Group, LLC",,wsc-group-llc,cultivator,,,,,CA,,US,,,(925) 788-7809,Watsonsupplyco@gmail.Com,CCL22-0000307
,"Wave Ag, LLC",,wave-ag-llc,cultivator,,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,CCL22-0000129
,"Wave Ag, LLC",,wave-ag-llc,cultivator,,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,CCL22-0000127
,"Wave Ag, LLC",,wave-ag-llc,cultivator,,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,CCL22-0000128
,"Wave Ag, LLC",,wave-ag-llc,cultivator,,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,CCL22-0000133
,"Wave Ag, LLC",,wave-ag-llc,cultivator,,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,CCL22-0000161
,"Wave Ag, LLC",,wave-ag-llc,cultivator,,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,CCL22-0000162
,"Wave Ag, LLC",,wave-ag-llc,cultivator,,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,CCL22-0001066
,"Wave Ag, LLC",,wave-ag-llc,cultivator,,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,CCL22-0001067
,"Wave Ag, LLC",,wave-ag-llc,cultivator,,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,CCL22-0001091
,"Wave Ag, LLC",,wave-ag-llc,cultivator,,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,CCL22-0001206
,"Wave Ag, LLC",,wave-ag-llc,cultivator,,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,CCL22-0001207
,"Wave Ag, LLC",,wave-ag-llc,cultivator,,,,,CA,,US,,,(310) 383-3585,Wavewaveag@gmail.Com,CCL22-0001209
,"7POINTS GROUP, INC.",,7points-group-inc,cultivator,,,,,CA,,US,,,(661) 378-4555,Wbishop@7points.Biz,CCL19-0002381
,"7POINTS GROUP, INC.",,7points-group-inc,cultivator,,,,,CA,,US,,,(661) 378-4555,Wbishop@7points.Biz,CCL25-0000526
,"WC Grace, LLC",,wc-grace-llc,cultivator,,,,,CA,,US,,,(541) 941-8496,WcgraceLLC@gmail.Com,CCL19-0005632
,HB Construction LLC,,hb-construction-llc,cultivator,,,,,CA,,US,,,(510) 893-0403,Wchan94601@gmail.Com,CCL23-0000068
,HIGH VALLEY OAKS INC,,high-valley-oaks-inc,cultivator,,,,,CA,,US,,,(620) 306-1595,Wcleck@gmail.Com,CCL24-0000335
,Wellrootedfarms,,wellrootedfarms,cultivator,,,,,CA,,US,,,(808) 990-5826,Wellrootedfarms@outlook.Com,CCL19-0004777
,"Sweetwater Canyon Development, LLC",,sweetwater-canyon-development-llc,cultivator,,,,,CA,,US,,,(310) 309-7664,Wemrick@gmail.Com,CCL19-0002162
,Thrive 11 LLC,,thrive-11-llc,cultivator,,,,,CA,,US,,,(970) 581-6870,Wendyruth2@gmail.Com,CCL24-0000116
,"Baro Family Enterprises, Inc",,baro-family-enterprises-inc,cultivator,,,,,CA,,US,,,(707) 591-4093,Wentzelfam@pacific.Net,CCL19-0001121
,"Baro Family Enterprises, Inc",,baro-family-enterprises-inc,cultivator,,,,,CA,,US,,,(707) 591-4093,Wentzelfam@pacific.Net,CCL19-0001123
,"Farmacopia, LLC",,farmacopia-llc,cultivator,,,,,CA,,US,,,(213) 399-7335,Wes@seedjunky.Com,CCL20-0000439
,"Farmacopia, LLC",,farmacopia-llc,cultivator,,,,,CA,,US,,,(213) 399-7335,Wes@seedjunky.Com,CCL20-0002453
,JTL Investments Inc.,,jtl-investments-inc,cultivator,,,,,CA,,US,,,(831) 254-4790,Westcoastkkb@gmail.Com,CCL24-0000633
,"JHD Property Management, LLC",,jhd-property-management-llc,cultivator,,,,,CA,,US,,,(707) 298-8105,Westridge2611@outlook.Com,CCL19-0002504
,"Whipsawasons, LLC",,whipsawasons-llc,cultivator,,,,,CA,,US,,,(707) 683-6686,Whipsa21@gmail.Com,CCL21-0002955
,"White Farms, LLC.",,white-farms-llc,cultivator,,,,,CA,,US,,,(707) 496-3724,White.Electric.Jw@gmail.Com,CCL19-0001279
,"White Farms, LLC.",,white-farms-llc,cultivator,,,,,CA,,US,,,(707) 496-3724,White.Electric.Jw@gmail.Com,CCL19-0001277
,Whitethorn Valley Farm LLC,,whitethorn-valley-farm-llc,cultivator,,,,,CA,,US,,,(707) 599-8913,Whitethornvalleyfarm@gmail.Com,CCL23-0000650
,Whitethorn Valley Farm LLC.,,whitethorn-valley-farm-llc,cultivator,,,,,CA,,US,,,(707) 599-8913,Whitethornvalleyfarm@gmail.Com,CCL24-0000688
,"Identical Twin Peaks, LLC",,identical-twin-peaks-llc,cultivator,,,,,CA,,US,,,(707) 337-5745,Wignallewingcharleen@gmail.Com,CCL24-0000537
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 453-4110,Wil@privatereserve.Org,CCL18-0001027
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@privatereserve.Org,CCL20-0002144
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@privatereserve.Org,CCL20-0002145
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@privatereserve.Org,CCL20-0002148
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@privatereserve.Org,CCL20-0002162
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@privatereserve.Org,CCL20-0002167
,"Heirloom Valley, LLC",,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@privatereserve.Org,CCL23-0000452
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL18-0000709
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL18-0000849
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL18-0000921
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL18-0000927
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL18-0000989
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL18-0000994
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL18-0001039
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL18-0001052
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL19-0002773
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL19-0002774
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL19-0002775
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL19-0002777
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL19-0002983
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL19-0002986
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL19-0002988
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL19-0002995
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL19-0003007
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL19-0003008
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL19-0003010
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL19-0003014
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL19-0003017
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 453-4110,Wil@profarms.Farm,CCL19-0003025
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL20-0001292
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL20-0001300
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL20-0001311
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL20-0001348
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL20-0001359
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL20-0001372
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL20-0001411
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL20-0001550
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL24-0000908
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL24-0000909
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL24-0000910
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL25-0000033
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL18-0000725
,Thornwood Distribution LLC,,thornwood-distribution-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL20-0002996
,Thornwood Distribution LLC,,thornwood-distribution-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL24-0000558
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL19-0003042
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL19-0003043
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 453-4110,Wil@profarms.Farm,CCL19-0003277
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL19-0003278
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL20-0001296
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL20-0001556
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL20-0001558
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL20-0001578
,Heirloom Valley LLC,,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL24-0000911
,"Heirloom Valley, LLC",,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 735-2992,Wil@profarms.Farm,CCL24-0000623
,"Heirloom Valley, LLC",,heirloom-valley-llc,cultivator,,,,,CA,,US,,,(805) 453-4110,Wil@profarms.Farm,CCL25-0000032
,"Wilder Roots, LLC",,wilder-roots-llc,cultivator,,,,,CA,,US,,,(707) 599-3716,Wilderroots707@gmail.Com,CCL18-0002581
,Paper Flowers,,paper-flowers,cultivator,,,,,CA,,US,,,(707) 983-6136,Wildlandfarm@gmail.Com,CCL18-0002572
,"CEA Services, LLC",,cea-services-llc,cultivator,,,,,CA,,US,,,(917) 715-0469,Will.Sun@curated-Cannabis.Com,CCL19-0001984
,CICADA AG LLC,,cicada-ag-llc,cultivator,,,,,CA,,US,,,(707) 841-7515,Will1everidge@gmail.Com,CCL25-0000010
,CICADA AG LLC,,cicada-ag-llc,cultivator,,,,,CA,,US,,,(707) 841-7515,Will1everidge@gmail.Com,CCL24-0000447
,Skyroo Ag LLC,,skyroo-ag-llc,cultivator,,,,,CA,,US,,,(707) 841-7515,Will1everidge@gmail.Com,CCL24-0000034
,VERTERRA LLC,,verterra-llc,cultivator,,,,,CA,,US,,,(707) 841-7515,Will1everidge@gmail.Com,CCL24-0000035
,VERTERRA LLC,,verterra-llc,cultivator,,,,,CA,,US,,,(707) 841-7515,Will1everidge@gmail.Com,CCL25-0000141
,VERTERRA LLC,,verterra-llc,cultivator,,,,,CA,,US,,,(707) 841-7515,Will1everidge@gmail.Com,CCL25-0000026
,Golden Green Farms LLC,,golden-green-farms-llc,cultivator,,,,,CA,,US,,,(435) 901-4352,William@gardensystems.Com,CCL22-0000275
,Golden Green Farms LLC,,golden-green-farms-llc,cultivator,,,,,CA,,US,,,(435) 901-4352,William@gardensystems.Com,CCL24-0000193
,Sun N Moon Ranch LLC,,sun-n-moon-ranch-llc,cultivator,,,,,CA,,US,,,(707) 972-6167,Williamcbyrne@gmail.Com,CCL18-0000766
