name,dba,slug,type,url,is_bad_url,street_address,city,state,zip_code,country,lat,lng,phone,email,license_state
"CAROLINE'S CANNABIS, LLC",,carolines-cannabis-llc,dispensary,,,4 Charlesview Road,Hopedale,MA,01747,US,42.10406,-71.50214,774-243-0323,caroline@carolinescannabis.com,MR283694
TREE MARKET LYNN LLC,,tree-market-lynn-llc,dispensary,,,100 Ford Street,Lynn,MA,01904,US,42.476815,-70.956959,206-601-1070,eli@treemarketmj.com,MR282587
"COSMOPOLITAN DISPENSARY, INC.",,cosmopolitan-dispensary-inc,dispensary,,,82 Hartwell Street,Fall River,MA,02720,US,41.69836,-71.15316,508-789-7421,willflanagan@juno.com,MR282961
"COMMUNITY CARE COLLECTIVE, INC.",,community-care-collective-inc,dispensary,,,531 King Street,Littleton,MA,01460,US,42.5464,-71.47013,781-953-4452,david@cccrme.com,MR283742
GREEN ERA LLC,,green-era-llc,dispensary,,,143-145 Water St,Fitchburg,MA,01420,US,42.579451,-71.794763,425-287-6699,greenerallc@outlook.com,MR282001
GREEN ERA LLC,,green-era-llc,dispensary,,,25 Cape Rd,Mendon,MA,01756,US,42.098756,-71.5034,425-287-6699,greenerallc@outlook.com,MR282902
"253 ORGANIC, LLC",,253-organic-llc,dispensary,,,328 College Street,Amherst,MA,01002,US,42.373135,-72.502794,203-639-5153,sam@red-cardinal.net,MR282975
"LMCC, LLC",,lmcc-llc,dispensary,,,128 Myricks Street,Berkley,MA,02779,US,41.838778,-71.014374,508-740-7243,flaviahungaro@hotmail.com,MR282885
"RIVERSIDE AGRICULTURE, LLC",,riverside-agriculture-llc,dispensary,,,1 Cabot Street,Holyoke,MA,01040,US,42.196684,-72.60219,845-418-5347,steve@fourtreesma.com,MR283237
BB BOTANICS LLC,,bb-botanics-llc,dispensary,,,242 John Wise Avenue,Essex,MA,01929,US,42.653915,-70.807467,781-760-0204,bbbotanics@gmail.com,MR282084
"REVERIE 73 BEVERLY, LLC",,reverie-73-beverly-llc,dispensary,,,350-354 Rantoul Street,Beverly,MA,01915,US,42.551693,-70.88286,518-222-7891,mlalone@frfields.com,MR282952
"REVERIE 73 GLOUCESTER, LLC",,reverie-73-gloucester-llc,dispensary,,,73 Essex Ave,Gloucester,MA,01930,US,42.611955,-70.681026,978-835-7855,jblack@frfields.com,MR282315
"LMCC, LLC",,lmcc-llc,dispensary,,,93 County Street,Taunton,MA,02780,US,41.896074,-71.078742,508-740-7243,flaviahungaro@hotmail.com,MR282796
UMA FLOWERS LLC,,uma-flowers-llc,dispensary,,,2 Tarbell Street,Pepperell,MA,01463,US,42.666417,-71.572784,617-784-4046,priyanka@umaflowers.co,MR283143
FLAGSHIP INVESTMENTS CORP,,flagship-investments-corp,dispensary,,,40 Forest Street,Attleboro,MA,02703,US,41.945985,-71.273407,401-633-4984,pjc3home@verizon.net,MR283141
"DMA HOLDINGS (MA), LLC",,dma-holdings-ma-llc,dispensary,,,35 Chase Avenue,Dudley,MA,01571,US,42.041497,-71.888542,508-450-2720,nick@lakeshorelegalsolutions.com,MR283264
MELLOW FELLOWS LLC,,mellow-fellows-llc,dispensary,,,330 Amesbury Road,Haverhill,MA,01830,US,42.802071,-71.053199,978-387-7877,epbrown@mellowfellows.biz,MR281811
"ACK NATURAL, LLC",,ack-natural-llc,dispensary,,,17-19 Spearhead Drive,Nantucket,MA,02554,US,41.262088,-70.058378,617-331-0709,jcrawford@publicpolicylaw.com,MR282038
"ESSEX APOTHECARY, INC.",,essex-apothecary-inc,dispensary,,,233 Western Avenue,Lynn,MA,01904,US,42.47775,-70.94888,617-383-7717,james@mcmahonstrategic.com,MR283192
"ATLANTIC MEDICINAL PARTNERS, INC.",,atlantic-medicinal-partners-inc,dispensary,,,4 Main Street,Brockton,MA,02301,US,42.085352,-71.019561,781-884-7655,contact@ampma.org,MR282476
"AGRICULTURAL HEALING, INC.",,agricultural-healing-inc,dispensary,,,1 Lewiston Street,Fall River,MA,02721,US,41.69153,-71.14625,774-644-8227,cgeoffroy@ghosp.com,MR283027
Z&T INC,,zt-inc,dispensary,,,93 Davis Street,Douglas,MA,01516,US,42.06466,-71.6947,401-623-6068,tsmatt84@gmail.com,MR283213
1CONNECTION LLC,,1connection-llc,dispensary,,,200 Williams Street,Dighton,MA,02764,US,41.869095,-71.165059,617-335-0004,rcaruso@1connectioncare.com,MR282401
"OLDE WORLD REMEDIES, INC.",,olde-world-remedies-inc,dispensary,,,953 Western Avenue,Lynn,MA,01901,US,42.456503,-70.972952,617-650-3331,jcrawford@publicpolicylaw.com,MR282742
NOBLE MANNA INC.,,noble-manna-inc,dispensary,,,47 Milford Street,Mendon,MA,01756,US,42.114978,-71.545704,774-277-0466,bspinney@noblemanna.com,MR282984
"REVOLUTIONARY CLINICS II, INC.",,revolutionary-clinics-ii-inc,dispensary,,,67 Broadway,Somerville,MA,01245,US,42.387146,-71.081062,617-213-6006,jcrawford@publicpolicylaw.com,MR282412
4BROS INC,,4bros-inc,dispensary,,,630 Beaulieu Street,Holyoke,MA,01040,US,42.192192,-72.616937,518-224-4772,4brosmass@gmail.com,MR281550
TURNBUCKLE CONSULTING INC.,,turnbuckle-consulting-inc,dispensary,,,239 West St,Pittsfield,MA,01201,US,42.447859,-73.261866,303-549-4848,purebotanicalsma@gmail.com,MR281951
"CALVERDE NATURALS, LLC",,calverde-naturals-llc,dispensary,,,1010 Pleasant Street,Belmont,MA,02478,US,42.38927,-71.188235,617-797-2999,stomasello@atlanticretail.com,MR283258
"DISCERN'D CANNABIS PURVEYORS, INC.",,discernd-cannabis-purveyors-inc,dispensary,,,130 Worcester Street,Grafton,MA,01519,US,42.22426,-71.70479,774-922-7089,allan@discerndcannabis.com,MR283997
"SOLAR RETAIL NORTON, LLC. DBA CANA CRAFT CANNABIS",,solar-retail-norton-llc-dba-cana-craft-cannabis,dispensary,,,242 MANSFIELD AVENUE,Norton,MA,02766,US,41.990358,-71.211054,781-316-7626,ANDRE.ARZUMANYAN@GMAIL.COM,MR283896
HOME GROWN 617 LLC,,home-grown-617-llc,dispensary,,,580 Massachusetts Ave,Cambridge,MA,02139,US,42.36453,-71.10307,617-792-3365,samuraent@gmail.com,MR281626
"GREAT BARRINGTON RETAIL, INC.",,great-barrington-retail-inc,dispensary,,,454 Main Street,Great Barrington,MA,01230,US,42.18967,-73.36512,617-407-7154,krishnagandhi89@gmail.com,MR282884
ALEXSOFIA LLC,,alexsofia-llc,dispensary,,,41 Strong Ave.,Northampton,MA,01060,US,42.319065,-72.627604,413-695-3788,christoss974@yahoo.com,MR282926
"THRIVE CULTIVATION & DISPENSARY, LLC",,thrive-cultivation-dispensary-llc,dispensary,,,114 Lancaster Road,Shirley,MA,01464,US,42.528537,-71.664949,781-858-9491,acardillo@thriveofma.com,MR283714
"ADVESA MA, INC.",,advesa-ma-inc,dispensary,,,690 Broadway,Somerville,MA,02144,US,42.399617,-71.111883,860-992-2374,jessica@gomjco.com,MR281454
"EAST BOSTON BLOOM, LLC",,east-boston-bloom-llc,dispensary,,,69-71 Maverick Square,Boston,MA,02128,US,42.36975,-71.03859,781-241-3355,jcapano@publicpolicylaw.com,MR283011
"NUESTRA, LLC",,nuestra-llc,dispensary,,,200 Monsignor O'Brien Highway,Cambridge,MA,02141,US,42.37216,-71.07934,857-212-1021,ivelise.rivera@verizon.net,MR281469
"NUESTRA, LLC",,nuestra-llc,dispensary,,,1185 Chestnut Street,Newton,MA,02464,US,42.308861,-71.222058,857-212-1021,ivelise.rivera@verizon.net,MR283974
"TOY TOWN PROJECT, LLC",,toy-town-project-llc,dispensary,,,463 Maple St,Winchendon,MA,01475,US,42.693504,-72.016109,603-899-5001,mark@weddingsathiddenhills.com,MR281782
MINT RETAIL FACILITIES LLC,,mint-retail-facilities-llc,dispensary,,,768 Pleasant Street,Belmont,MA,02478,US,42.392588,-71.182284,602-931-3663,compliance@brightroot.com,MR283295
CHARLES RIVER REMEDIES LLC,,charles-river-remedies-llc,dispensary,,,31 Church Street,Cambridge,MA,02138,US,42.374511,-71.120198,617-431-0021,lysamura@gmail.com,MR283511
"SIRA NATURALS, INC.",,sira-naturals-inc,dispensary,,,240 Elm Street,Somerville,MA,02144,US,42.395014,-71.122011,617-833-2077,AOdian@siranaturals.org,MR282672
"COMM AVE CANNA, INC.",,comm-ave-canna-inc,dispensary,,,1030 Commonwealth Ave,Brookline,MA,02215,US,42.35158,-71.122102,617-570-3519,arb@riw.com,MR282314
"STANDARD NATURALS, LLC",,standard-naturals-llc,dispensary,,,7 Linehurst Road,Malden,MA,02148,US,42.443531,-71.025667,617-389-7600,larry@eastcoastcann.com,MR282696
"JIMBUDDYS REC SHOP, INC.",,jimbuddys-rec-shop-inc,dispensary,,,1269 Memorial Drive,Chicopee,MA,01020,US,42.192365,-72.57544,413-331-3913,jim@jimbuddys.com,MR281301
"MAYFLOWER MEDICINALS, INC.",,mayflower-medicinals-inc,dispensary,,,230 Harvard Avenue,Boston,MA,02134,US,42.34907,-71.1296,508-356-6600,info@mayflowermedicinals.com,MR282682
"COMMONWEALTH ALTERNATIVE CARE, INC.",,commonwealth-alternative-care-inc,dispensary,,,30 Mozzone Boulevard,Taunton,MA,02780,US,41.87302,-71.063954,617-529-1894,info@commonwealthaltcare.org,MR282337
"MISTY MOUNTAIN SHOP, LLC",,misty-mountain-shop-llc,dispensary,,,323 Commercial Street,Malden,MA,02148,US,42.41619,-71.076244,978-621-6900,erik@mistymtnshop.com,MR282634
"VERDANT REPARATIVE, INC.",,verdant-reparative-inc,dispensary,,,150 State Street,Boston,MA,02109,US,42.359405,-71.054071,781-507-3987,titojacksonstrategies@gmail.com,MR282752
GREEN RIVER CANNABIS COMPANY INC.,,green-river-cannabis-company-inc,dispensary,,,54 Mellen Street Unit A,Hopedale,MA,01747,US,42.116195,-71.503792,401-640-2552,constant424@gmail.com,MR283094
"MASSACHUSETTS GREEN RETAIL, INC.",,massachusetts-green-retail-inc,dispensary,,,"829 Boston Street, Lynn, MA 01905",Lynn,MA,01905,US,42.460743242319,-70.988669737051,781-608-3057,juliussokol@gmail.com,MR284144
"FLOWER & SOUL, INC.",,flower-soul-inc,dispensary,,,894 Plymouth Street,Halifax,MA,02338,US,41.995595,-70.89401,781-254-3406,bwall@pivotpointhr.com,MR284326
"KG COLLECTIVE BROCKTON, LLC",,kg-collective-brockton-llc,dispensary,,,912 Crescent Street,Brockton,MA,02302,US,42.080714,-70.981805,617-866-3466,mike@kushgroove.com,MR281374
"B.O.T. REALTY, LLC",,bot-realty-llc,dispensary,,,223 LUNENBURG ST,Fitchburg,MA,01420,US,42.58491,-71.780217,978-503-7040,omgdispensaryoffice@gmail.com,MR283113
HIGH HAWK FARM LLC,,high-hawk-farm-llc,dispensary,,,80 Main Street,Rutland,MA,01543,US,42.376363,-71.934204,978-618-9464,higginssolutions@icloud.com,MR283968
"APICAL, INC.",,apical-inc,dispensary,,,144 King Street,Northampton,MA,01060,US,42.324768,-72.633386,978-360-3970,bhorrigan@pandasolutions.co,MR283720
"THE HERITAGE CLUB, LLC",,heritage-club-llc,dispensary,,,116 Cambridge Street,Boston,MA,02129,US,42.361059,-71.063198,617-640-4104,617Heritage@gmail.com,MR282762
EAST BOSTON LOCAL ROOTS LLC,,east-boston-local-roots-llc,dispensary,,,1006 Bennington Street,Boston,MA,02128,US,42.38696,-71.006672,617-605-1449,info@eastbostonlocalroots.com,MR284117
LEAF LUX GROUP INC.,,leaf-lux-group-inc,dispensary,,,40 Lyman Street,Holyoke,MA,01040,US,42.206785,-72.597145,917-601-9986,khaikany@gmail.com,MR284051
GTE TAUNTON LLC,,gte-taunton-llc,dispensary,,,295 Broadway Street,Taunton,MA,02780,US,41.92647,-71.0889,508-846-5941,gtepartnersllc@gmail.com,MR282958
ELEVATION RETAIL II LLC,,elevation-retail-ii-llc,dispensary,,,240 BRIDGE ST,Fairhaven,MA,02719,US,41.646813,-70.886682,781-316-7626,andre.arzumanyan@gmail.com,MR283887
NORTHEAST SELECT HARVEST CORP.,,northeast-select-harvest-corp,dispensary,,,378-380 Highland Avenue,Somerville,MA,02144,US,42.49797,-70.93099,617-943-2186,rob@redbones.com,MR282571
"THE GRATEFUL MIND, LLC",,grateful-mind-llc,dispensary,,,15 Bank Street,Wellfleet,MA,02667,US,41.9372,-70.03042,508-579-4464,jasonrobicheau@netscape.net,MR282378
"COASTAL HEALING, INC.",,coastal-healing-inc,dispensary,,,248 State Road,Westport,MA,02790,US,41.67312,-71.10379,401-297-9113,acoaxetpolo@verizon.net,MR282206
"CYPRESS TREE MANAGEMENT NATICK, INC.",,cypress-tree-management-natick-inc,dispensary,,,321 Speen Street,Natick,MA,01760,US,42.303684,-71.379333,617-892-8687,jcrawford@publicpolicylaw.com,MR283773
"ROOTED IN, LLC",,rooted-in-llc,dispensary,,,331 Newbury Street,Boston,MA,02115,US,42.348692,-71.086412,617-501-0989,bseankeith@gmail.com,MR284261
NEW DIA FENWAY LLC,,new-dia-fenway-llc,dispensary,,,48-62 Brookline Ave,Boston,MA,02215,US,42.3475,-71.09799,617-763-5159,ross@newdia.co,MR284222
"THE HARVEST CLUB, LLC",,harvest-club-llc,dispensary,,,255 Elm Street,Somerville,MA,02144,US,42.395611,-71.121709,978-790-4139,chris@thegoodscannabisco.com,MR284103
"GREEN CHOICE DISPENSARIES, LLC",,green-choice-dispensaries-llc,dispensary,,,114 Main Street,Blackstone,MA,01504,US,42.019005,-71.537344,401-595-2056,Mirrorimageri@gmail.com,MR283234
CAPEWAY CANNABIS LLC,,capeway-cannabis-llc,dispensary,,,307 Tremont Street,Carver,MA,02330,US,41.829342,-70.753093,508-456-1059,michelle@commtravel.com,MR282446
"APOTHCA, INC.",,apothca-inc,dispensary,,,54a Hyde Park Ave,Boston,MA,02130,US,42.29872,-71.11412,305-741-6540,joseph@artcangroup.com,MR284429
SOLURGE INC.,,solurge-inc,dispensary,,,650 Beaulieu Street,Holyoke,MA,01040,US,42.19163,-72.617522,305-801-7893,david@solurge.com,MR282372
"THE HEIRLOOM COLLECTIVE, INC.",,heirloom-collective-inc,dispensary,,,87 Northfield Road,Bernardston,MA,01337,US,42.66946,-72.53754,617-852-7044,jcounihan@prismventure.com,MR284511
EVG FARMS LLC,,evg-farms-llc,dispensary,,,883 Hyde Park Ave,Boston,MA,02136,US,42.269649,-71.121084,617-595-6090,seanberte77@gmail.com,MR284535
EMBER GARDENS CAPE COD LLC,,ember-gardens-cape-cod-llc,dispensary,,,41 MA-6A,Orleans,MA,02653,US,41.793114,-69.984829,774-488-9226,shyde@embergardens.com,MR284542
INDICA LLC,,indica-llc,dispensary,,,127 Columbia St,Adams,MA,01220,US,42.633489,-73.113731,516-220-9886,kraheb@icloud.com,MR284431
PURE OASIS LLC,,pure-oasis-llc,dispensary,,,85 Devonshire Street,Boston,MA,02210,US,42.357746,-71.057456,617-792-5644,kobie@mypureoasis.com,MR284576
311 PAGE BLVD HOLDING GROUP LLC,,311-page-blvd-holding-group-llc,dispensary,,,311 Page Boulevard,Springfield,MA,01104,US,42.134198,-72.560862,413-330-2572,sgrant@publicpolicylaw.com,MR282714
SWEETGRASS BOTANICALS LLC,,sweetgrass-botanicals-llc,dispensary,,,635 Laurel Street,Lee,MA,01238,US,42.326556,-73.262399,203-731-7548,artthebestinvestment@gmail.com,MR284185
ELEVATED ROOTS II LLC,,elevated-roots-ii-llc,dispensary,,,319 Monponsett Street,Halifax,MA,02338,US,41.996765,-70.844105,617-279-9513,khan@rawshongroup.com,MR284547
FAIRWAY BOTANICALS LLC,,fairway-botanicals-llc,dispensary,,,882-886 South St,Boston,MA,02131,US,42.28858,-71.13432,617-642-5235,mitch@hempest.com,MR281755
"RELEAF ALTERNATIVE NATICK, INC.",,releaf-alternative-natick-inc,dispensary,,,291 Worcester Street,Natick,MA,01760,US,42.302815,-71.337144,508-922-3543,kerryb@releafma.com,MR284537
"GREEN MEADOWS FARM, LLC",,green-meadows-farm-llc,dispensary,,,50 Whalon Street,Fitchburg,MA,01420,US,42.555227,-71.785195,508-909-5881,licensing@greenmeadows.com,MR284280
HOLISTIC HEALTH GROUP INC,,holistic-health-group-inc,dispensary,,,477 Wareham st,Middleborough,MA,02346,US,41.841013,-70.839718,774-419-3888,tmcnamara@holistichealthgroup.org,MR283126
"DMS TRINITY, LLC",,dms-trinity-llc,dispensary,,,260 Second Street,Chelsea,MA,02150,US,42.396116,-71.046458,781-864-3379,mary.susan.blout@gmail.com,MR282590
AURA CANNABIS COMPANY LLC,,aura-cannabis-company-llc,dispensary,,,320 Airport Road,Fall River,MA,02720,US,41.752623,-71.116309,508-636-8861,Coreylaw@aol.com,MR282487
SOLAR THERAPEUTICS INC.,,solar-therapeutics-inc,dispensary,,,493 Faunce Corner Road,Dartmouth,MA,02747,US,41.669634,-70.990642,508-300-3366,shannon@solarthera.com,MR282731
"BUDEGA, INC.",,budega-inc,dispensary,,,1686 Massachusetts Ave,Cambridge,MA,02138,US,42.382645,-71.119982,773-818-4678,arish.halani@gmail.com,MR281353
"UC RETAIL, LLC",,uc-retail-llc,dispensary,,,489 Main Street,Groton,MA,01450,US,42.619933,-71.585978,978-866-1154,mike@unitedcult.com,MR284616
"WESTERN FRONT, LLC",,western-front-llc,dispensary,,,98 Winthrop Street,Cambridge,MA,02138,US,42.372324,-71.121269,617-320-9018,attorneytflaherty@hotmail.com,MR284389
"OCS GREEN LEAVES, LLC",,ocs-green-leaves-llc,dispensary,,,12 Latti Farm Road,Millbury,MA,01527,US,42.215922,-71.772271,781-405-1771,karen@gcc-brands.com,MR284476
"HOUSE OF ERMIAS, LLC",,house-of-ermias-llc,dispensary,,,267 Broadway,Chelsea,MA,02150,US,42.390762,-71.037291,219-629-2009,obayode@gmail.com,MR284346
ENLITE CANNABIS DISPENSARY LLC,,enlite-cannabis-dispensary-llc,dispensary,,,459 Main Street,Springfield,MA,01151,US,42.092613,-72.580269,413-896-6226,matt@enlitecannabis.com,MR284651
PRIMUS LLC,,primus-llc,dispensary,,,666 State St.,Springfield,MA,01109,US,42.110612,-72.57025,413-374-9654,rkelly118@gmail.com,MR284441
"BEWELL ORGANIC MEDICINE, INC.",,bewell-organic-medicine-inc,dispensary,,,17 Broad Street,Merrimac,MA,01860,US,42.8312,-70.996839,917-612-7987,sgrant@publicpolicylaw.com,MR284729
GREEN GOLD GROUP,,green-gold-group,dispensary,,,1140 Thorndike Street,Palmer,MA,01069,US,42.16784,-72.32646,774-449-9888,james@mcmahonstrategic.com,MR284703
"SANCTUARY MEDICINALS, INC.",,sanctuary-medicinals-inc,dispensary,,,130 Commerce Way,Woburn,MA,01801,US,42.518249,-71.139386,646-573-3462,jsidman@sanctuarymed.com,MR284210
APOTHO THERAPEUTICS DARTMOUTH INC,,apotho-therapeutics-dartmouth-inc,dispensary,,,747 State Road,Dartmouth,MA,02747,US,41.639017,-71.029129,401-649-1677,matt@apothotherapeutics.com,MR283521
"JMK GARDENING, LLC DBA WONDERLAND-CANNABIS CO",,jmk-gardening-llc-dba-wonderland-cannabis-co,dispensary,,,"11 McCracken Road, Suite C,",Millbury,MA,01527,US,42.20222,-71.779802,774-312-3468,JMKGardening@gmail.com,MR284654
"HEALTH CIRCLE, INC.",,health-circle-inc,dispensary,,,120 Enterprise Drive,Marshfield,MA,02050,US,42.102834,-70.748502,917-428-8461,mwestort@healthcirclema.com,MR282585
"HOLISTIC INDUSTRIES, INC.",,holistic-industries-inc,dispensary,,,304 Somerville Avenue,Somerville,MA,02143,US,42.380102,-71.097484,917-757-9408,david.cohen@holisticindustries.com,MR281787
CATDOGG LLC,,catdogg-llc,dispensary,,,800 Falmouth Road Unit 102A,Mashpee,MA,02649,US,41.604181,-70.495098,508-364-4929,Rob@SublimeCannabis.co,MR284871
NASHMAC LLC,,nashmac-llc,dispensary,,,678 Adams Street,Abington,MA,02351,US,42.14016,-70.946115,617-842-7137,mnashawaty@gmail.com,MR281304
ELEVATION RETAIL LLC,,elevation-retail-llc,dispensary,,,0 Phillips Road,New Bedford,MA,02740,US,41.71402,-70.947762,781-316-7626,ANDRE.ARZUMANYAN@GMAIL.COM,MR284765
STONE'S THROW CANNABIS LLC D/B/A FIREBRAND CANNABIS,,stones-throw-cannabis-llc-dba-firebrand-cannabis,dispensary,,,727 Atlantic Ave.,Boston,MA,02111,US,42.350648,-71.056797,617-333-8725,Blake@MensingGroup.com,MR284843
CANNABIS HEALING LLC,,cannabis-healing-llc,dispensary,,,2A-4 Neptune Road,Boston,MA,02128,US,42.38028,-71.02545,857-636-4618,brian@cannabishealingllc.com,MR283634
PLUTO CANNABIS CO.,,pluto-cannabis-co,dispensary,,,193-195 Oxford St,Lynn,MA,01901,US,42.464365,-70.946076,781-738-1302,auholdingcompany@gmail.com,MR284913
ALTERNATIVE COMPASSION SERVICES INC,,alternative-compassion-services-inc,dispensary,,,693 Elm Street,Bridgewater,MA,02324,US,41.98605,-71.02143,508-356-5151,SWerther@acscompassion.com,MR284457
"JO GARDNER, INC.",,jo-gardner-inc,dispensary,,,320 West Broadway,Gardner,MA,01440,US,42.561796,-71.992009,508-439-4333,frankmaher@cannapreneurpartners.com,MR284026
"UNDERGROUND LEGACY SOCIAL CLUB, LLC",,underground-legacy-social-club-llc,dispensary,,,1379-1385 Blue Hill Ave,Boston,MA,02126,US,42.27708,-71.09389,508-468-0298,kim@kimnapoliesq.com,MR284914
"COMMUNITY GROWTH PARTNERS BOSTON, LLC",,community-growth-partners-boston-llc,dispensary,,,591 Albany St,Boston,MA,02118,US,42.337485,-71.068333,646-408-1196,charlotte@communitygrowthpartners.com,MR284256
ARL HEALTHCARE INC.,,arl-healthcare-inc,dispensary,,,216 Ricciuti Drive,Quincy,MA,02169,US,42.239709,-71.041256,207-807-3620,joliver@marimedinc.com,MR284873
"PURE TEWKSBURY, INC.",,pure-tewksbury-inc,dispensary,,,1695 Shawsheen St,Tewksbury,MA,01876,US,42.62079,-71.18289,603-296-5036,jimstatires@gmail.com,MR284994
"NEW ENGLAND CRAFT CULTIVATORS, LLC",,new-england-craft-cultivators-llc,dispensary,,,1 Forge Village Road,Groton,MA,01450,US,42.57918,-71.520394,508-479-8344,wes@necraftcultivators.com,MR284689
"HIDDEN WONDERS, LLC",,hidden-wonders-llc,dispensary,,,27 Robert J. Way,Plymouth,MA,02360,US,41.92979,-70.64955,508-612-2687,hiddenwondersllc@gmail.com,MR285040
CLOVERCRAFT LLC,,clovercraft-llc,dispensary,,,17 East St.,Easthampton,MA,01027,US,42.286528,-72.61848,413-246-9845,ezparz@gmail.com,MR284574
"LAZY RIVER PRODUCTS - TEWKSBURY, LLC",,lazy-river-products---tewksbury-llc,dispensary,,,"553 Main Street, Unit 2",Tewksbury,MA,01876,US,42.618436,-71.253458,978-549-2266,wcassotis@lazyriverproducts.com,MR284805
BERKLEY BOTANICALS LLC,,berkley-botanicals-llc,dispensary,,,305 Bedford street,Whitman,MA,02382,US,42.068925,-70.947797,443-466-6948,m.radebach@berkley-botanicals.com,MR284877
"PURE FRAMINGHAM, INC.",,pure-framingham-inc,dispensary,,,85 Worcester Road,Framingham,MA,01702,US,42.29927,-71.397309,603-801-5275,todd@smythcannabis.com,MR285279
"GREEN MEADOWS FARM, LLC",,green-meadows-farm-llc,dispensary,,,239 Boston Post Road West,Marlborough,MA,01752,US,42.33857,-71.59206,508-909-5880,chris@greenmeadows.com,MR285191
"ALTERNATIVE COMPASSION SERVICES, INC.",,alternative-compassion-services-inc,dispensary,,,175 George Washington Blvd.,Hull,MA,02045,US,42.263058,-70.859288,508-356-5151,SWerther@acscompassion.com,MR285029
PIONEER VALLEY TRADING COMPANY INC.,,pioneer-valley-trading-company-inc,dispensary,,,660 College Highway,Southwick,MA,01077,US,42.06731,-72.76353,413-454-1475,Pioneervalleytradingllc@gmail.com,MR285301
"DIEM LYNN, LLC",,diem-lynn-llc,dispensary,,,211-217 Lewis Street,Lynn,MA,01902,US,42.466041,-70.929835,617-523-0600,jcapano@publicpolicylaw.com,MR283369
"HVV MASSACHUSETTS, INC.",,hvv-massachusetts-inc,dispensary,,,220 William McClellan Hwy,Boston,MA,02128,US,42.38832,-71.01732,843-819-0866,melissa@happyvalley.org,MR283861
